(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6708195692995957]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6699542619633198]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 71, 72, 73) [0.9, 0.6689218645051463]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6668862830454669]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 71, 72, 73) [0.9, 0.6656491215784992]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6633868659234685]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.6587120636784642]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6562286455738863]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6526817520792968]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 71, 72, 73) [0.9, 0.6499691953211159]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.6478290770266198]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6476746146433491]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6439204177370487]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6400919834137252]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6349525794769776]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6345708075861175]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6344577158212711]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.632645902473818]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6321766161604766]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6311311652453647]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6308335731090825]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.629835648165666]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6283271955124213]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6276408320297356]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6275739041288156]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6263672606786335]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6224773327980772]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6221287033808832]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6219934184594612]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6193203037288152]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6189185403928676]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6175106254770902]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6161960077247814]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.616100750222668]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6158255590227611]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6155907311095073]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6149178191284466]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6147055350782754]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6142060053186151]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6142046045001508]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6141434122688815]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.6127952751878707]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6124583992530798]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6124495742217899]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6123391244870181]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6121146048870613]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6118359106798577]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.610148686405971]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.609266820409012]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6091590091933846]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.609079474785074]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6081568650878065]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.606771207438285]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6061014510030523]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.605425534150285]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6053460354539961]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.603938708210685]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6039149857024239]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6037429652479754]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6027092351599509]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6023024079171281]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.601403795829098]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6010485593196755]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.599762973505401]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5985996918201784]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5984022694849753]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5977454272348677]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5969620961895318]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.596848126467013]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.5966280205611666]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5962461161109035]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5960612834361529]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.59599778039327]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5950787316006347]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5948488745511208]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5945503075437073]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5944856434654693]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5942764075268367]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5941535576734112]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5931441546814653]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5905703214315726]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5905425635947074]
