(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 103, 114, 115, 119, 121, 123, 124, 126, 132) : [1.0, 1401845.100559093],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 103, 114, 115, 119, 121, 123, 124, 126, 133) : [1.0, 1401845.100559093],
(3, 4, 19, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 127) : [1.0, 1399649.5938682032],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131, 132) : [1.0, 1383673.1571295084],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131, 133) : [1.0, 1383673.1571295084],
(3, 4, 21, 22, 23, 24, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 1381061.7591977026],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 130) : [1.0, 1354906.3582157278],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 1340044.2588460387],
(3, 4, 13, 19, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 123, 124, 126, 127, 131) : [1.0, 1298919.399779883],
(3, 4, 10, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131) : [1.0, 1270616.3677275367],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 103, 114, 119, 123, 124, 126, 127) : [1.0, 1218985.8301346775],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 110, 114, 119, 121, 124, 126, 132) : [1.0, 1177086.258055669],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 110, 114, 119, 121, 124, 126, 133) : [1.0, 1177086.258055669],
(0, 3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 114, 119, 123, 124, 126, 127) : [1.0, 1158899.7171354613],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 1137358.61378017],
(3, 4, 10, 13, 21, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 119, 124, 125, 126, 127, 131) : [1.0, 1124844.51954891],
(3, 4, 14, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 1112282.9986096926],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 110, 114, 119, 121, 124, 126) : [1.0, 1101397.182813408],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1078822.5607318513],
(3, 4, 10, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 113, 114, 119, 124, 125, 126, 127) : [1.0, 1054175.4717310115],
(3, 4, 19, 22, 23, 25, 32, 44, 49, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126) : [1.0, 1045767.8751272542],
(3, 4, 10, 22, 23, 25, 32, 44, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 1033923.1631677524],
(3, 4, 15, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 109, 114, 119, 121, 124, 126) : [1.0, 1032642.1449895309],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 1011509.4169400799],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 1011509.4169400799],
(3, 4, 19, 22, 23, 25, 32, 42, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 1001775.7554934729],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 82, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 999343.7800750034],
(3, 4, 18, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 968426.6367586557],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 958871.6144778905],
(3, 4, 10, 11, 19, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 952000.5477410067],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 114, 119, 121, 124, 126, 127) : [1.0, 949933.6391596409],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 949835.1607220044],
(3, 4, 10, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 947174.7863444719],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 78, 82, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 938686.1012324266],
(3, 4, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 931902.1664747508],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 914853.3368744118],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 129) : [1.0, 906543.8413776398],
(3, 4, 18, 19, 22, 23, 25, 32, 36, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 898561.1965727889],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 888985.7735489135],
(3, 4, 9, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 886393.9967214441],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127, 129, 132) : [1.0, 884445.5408694558],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127, 129, 133) : [1.0, 884445.5408694558],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131) : [1.0, 881284.1839367504],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 65, 67, 71, 84, 85, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 880338.8628562979],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 85, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 131) : [1.0, 878040.1044148911],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 856095.7989504071],
(3, 4, 18, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 125, 126) : [1.0, 852273.7104496324],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 110, 114, 115, 119, 121, 124, 126) : [1.0, 844137.8407712263],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 105, 108, 114, 119, 121, 124, 126) : [1.0, 843003.0116572123],
(3, 4, 14, 22, 23, 25, 32, 44, 57, 61, 64, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 831657.6940030679],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 827232.0576004948],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 827232.0576004948],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 123, 124, 126, 127, 131) : [1.0, 822485.5092439232],
(3, 4, 10, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 113, 114, 119, 121, 124, 126) : [1.0, 811786.7751805299],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 811416.8006371409],
(3, 4, 13, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 807360.2831986593],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 81, 84, 85, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126) : [1.0, 797944.4264785739],
(3, 4, 10, 12, 13, 21, 22, 23, 32, 48, 57, 59, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 788984.5146042639],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 782422.4613888524],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 779515.0636081118],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 773377.2628410136],
(3, 4, 13, 14, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 773100.8543772985],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 132) : [1.0, 769204.2033038302],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 133) : [1.0, 769204.2033038302],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 767496.319845736],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 767486.835597773],
(3, 4, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 762084.8022519561],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 77, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 128) : [1.0, 758022.7966921657],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 753181.2840225374],
(3, 4, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 81, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 727878.2200652389],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 110, 114, 119, 124, 126, 127, 129) : [1.0, 724753.1506701424],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 85, 93, 97, 100, 101, 108, 114, 119, 124, 125, 126, 127) : [1.0, 723866.4198319364],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126, 127) : [1.0, 720342.5474467626],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 719992.9698908214],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 711214.975954098],
(3, 4, 10, 22, 23, 25, 32, 38, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 710330.5779054075],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 709687.3789617764],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 91, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 128) : [1.0, 705112.7769251872],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 107, 108, 112, 114, 119, 121, 124, 126) : [1.0, 696446.0303486505],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 694133.9326729177],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 689844.5528052492],
(3, 4, 10, 13, 19, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 131) : [1.0, 682388.0530515783],
(3, 4, 13, 14, 22, 23, 32, 36, 38, 48, 57, 61, 67, 78, 84, 93, 97, 100, 101, 114, 124, 125, 126, 131) : [1.0, 682048.8306778823],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 680022.3263867567],
(3, 4, 13, 14, 22, 23, 32, 36, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 677880.9847397276],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 56, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 677872.6402118201],
