(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4545928263757543]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.4530003515428838]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.4528189625215527]
(4, 5, 7, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4528068645996249]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4515522938971861]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4513919187278867]
(4, 5, 7, 8, 9, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4513618348004025]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.45108349491894284]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.45033982689171337]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.4503065169125713]
(4, 5, 7, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.45015637731682906]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44966232962209224]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 72, 73) [0.9, 0.44958051059134974]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4490358556761574]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.4490123376515387]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.448702263131602]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 72, 73) [0.9, 0.4483156003370717]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44822960519720767]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44820884071149186]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 72, 73) [0.9, 0.4481963823314836]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44817916398047014]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.4481620407332567]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44815844025046186]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44812947603454933]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4480505163204067]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44793571998761134]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44747568770925295]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4474590594642594]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 72, 73) [0.9, 0.4474557688819223]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.44743921283296534]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.447433298244408]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 71, 72, 73) [0.9, 0.4474243887787883]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 73) [0.9, 0.44721423742722227]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4471267959846148]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 73) [0.9, 0.446290963374757]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44617733798217035]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4461345550662245]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.4461018834148094]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.445931685714093]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4450947857397303]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4448880267819839]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.44487303537838674]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44486754995860883]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4448238916569703]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4447103164858193]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.444557048917313]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44453983606684017]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 71, 72, 73) [0.9, 0.44452950083336873]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44451520724221466]
(4, 5, 7, 9, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.444498601200973]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44449798901445164]
(4, 5, 7, 8, 9, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44447519080164377]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4444738974314084]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44428952371036495]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4442471712465797]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.4440527762628723]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 64, 66, 72, 73) [0.9, 0.4439558041390983]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.443932553760884]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44369626877708285]
(4, 5, 7, 9, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.44366326340794077]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.44352332407729217]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 71, 72, 73) [0.9, 0.4434781892801658]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 72, 73) [0.9, 0.44324188863039754]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4431201446183524]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44297332380584437]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44283950024606183]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 73) [0.9, 0.4425037827802683]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4424159390807814]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44239575620537114]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.44239010548530594]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 71, 72, 73) [0.9, 0.44238364591974405]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4423669075970955]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44234675999153206]
(4, 5, 7, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4423420788480675]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.44232933753645726]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44231859801576584]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.44218517027087384]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 73) [0.9, 0.44214828565022096]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4421405757451311]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44212250373850814]
(4, 5, 7, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 71, 72, 73) [0.9, 0.442063795940109]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4419970241791609]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44196697653142974]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.4417716833164258]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.44162945983454027]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.4414386021463485]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.44129836976588477]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 64, 66, 72, 73) [0.9, 0.4411368951387313]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.4407037947181312]
(4, 5, 7, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 73) [0.9, 0.4406271401787518]
