(10, 13, 14, 18, 25, 38, 48, 57, 67, 79, 85, 89, 97, 101, 103, 108, 120, 125, 128, 129) : [1.0, 3865.24573833745],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 132) : [1.0, 3755.84531454508],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 133) : [1.0, 3755.84531454508],
(3, 4, 13, 14, 22, 36, 67, 71, 79, 93, 97, 101, 110, 115, 121, 124, 126, 127, 131, 132) : [1.0, 3695.2416510938087],
(3, 4, 13, 14, 22, 36, 67, 71, 79, 93, 97, 101, 110, 115, 121, 124, 126, 127, 131, 133) : [1.0, 3695.2416510938087],
(3, 4, 18, 22, 23, 25, 36, 57, 67, 71, 73, 78, 93, 97, 101, 114, 124, 126, 131, 132) : [1.0, 3564.191727718977],
(3, 4, 18, 22, 23, 25, 36, 57, 67, 71, 73, 78, 93, 97, 101, 114, 124, 126, 131, 133) : [1.0, 3564.191727718977],
(10, 13, 14, 18, 25, 38, 57, 67, 82, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 3553.598219790736],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 3511.5249227860986],
(10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 89, 97, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 3476.502724527876],
(10, 13, 14, 18, 21, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 131) : [1.0, 3433.102324492669],
(3, 4, 22, 32, 57, 67, 71, 73, 79, 85, 93, 97, 101, 119, 121, 123, 124, 126, 129, 131) : [1.0, 3417.4244625980114],
(10, 13, 14, 18, 25, 38, 48, 61, 67, 79, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129) : [1.0, 3404.8596490989507],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 100, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 3287.6140204041126],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131) : [1.0, 3195.067601579003],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 97, 100, 101, 103, 120, 125, 128, 129) : [1.0, 3171.1672762883886],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 119, 120, 125, 129, 130) : [1.0, 3119.840438108314],
(10, 13, 14, 18, 25, 38, 67, 79, 85, 89, 95, 97, 101, 103, 120, 125, 128, 129, 131, 132) : [1.0, 3099.574780362571],
(10, 13, 14, 18, 25, 38, 67, 79, 85, 89, 95, 97, 101, 103, 120, 125, 128, 129, 131, 133) : [1.0, 3099.574780362571],
(3, 4, 22, 23, 25, 32, 57, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127, 129, 131) : [1.0, 3083.0501482217865],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 95, 97, 100, 101, 103, 120, 125, 129) : [1.0, 3001.4265610340226],
(10, 13, 14, 18, 25, 38, 49, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 130) : [1.0, 2988.842399257131],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 82, 85, 89, 97, 101, 103, 115, 119, 120, 125, 129) : [1.0, 2931.383117877552],
(10, 13, 14, 18, 25, 38, 44, 67, 73, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131) : [1.0, 2915.6587907514127],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 95, 97, 100, 101, 103, 120, 125, 128, 129) : [1.0, 2907.470863248697],
(10, 13, 14, 18, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 110, 120, 125, 129, 131, 132) : [1.0, 2893.278460324656],
(10, 13, 14, 18, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 110, 120, 125, 129, 131, 133) : [1.0, 2893.278460324656],
(10, 13, 14, 18, 25, 38, 48, 61, 67, 73, 79, 84, 85, 89, 97, 101, 103, 120, 125, 129) : [1.0, 2854.773750919087],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 2823.9952499372084],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 79, 85, 89, 97, 101, 103, 120, 121, 125, 129, 131) : [1.0, 2818.607066927445],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 120, 125, 126, 128, 129) : [1.0, 2789.203498124322],
(10, 13, 14, 18, 25, 38, 67, 82, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 130, 131) : [1.0, 2775.032350350192],
(10, 13, 14, 18, 25, 38, 67, 73, 79, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 131) : [1.0, 2751.070192176987],
(10, 13, 14, 18, 21, 25, 38, 67, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 130, 131) : [1.0, 2743.608083332305],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 120, 125, 129, 130, 132) : [1.0, 2739.243220332599],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 120, 125, 129, 130, 133) : [1.0, 2739.243220332599],
(10, 13, 14, 18, 25, 36, 38, 44, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 2659.444710909837],
(10, 13, 14, 18, 25, 38, 48, 61, 67, 79, 84, 85, 89, 97, 101, 103, 120, 125, 126, 129) : [1.0, 2617.6169025411514],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 108, 120, 125, 126, 129) : [1.0, 2614.535829825845],
(3, 4, 10, 22, 32, 57, 59, 67, 82, 85, 93, 97, 100, 101, 103, 114, 119, 123, 124, 126) : [1.0, 2596.825664832699],
(3, 4, 13, 22, 23, 25, 32, 57, 67, 78, 93, 97, 101, 103, 114, 119, 124, 126, 129, 131) : [1.0, 2588.8515970507624],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 132, 133) : [1.0, 2551.529607450129],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 124, 126) : [1.0, 2549.26150262687],
(10, 13, 14, 18, 25, 38, 67, 82, 84, 85, 89, 97, 98, 101, 103, 120, 125, 128, 129, 131) : [1.0, 2534.246976472357],
(10, 13, 14, 18, 25, 38, 67, 82, 84, 85, 89, 91, 97, 101, 103, 120, 125, 126, 129, 131) : [1.0, 2493.6184361700252],
(10, 13, 14, 18, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 132, 133) : [1.0, 2486.4061575859955],
(3, 4, 22, 23, 25, 59, 67, 71, 73, 78, 79, 93, 97, 100, 101, 121, 124, 126, 129, 131) : [1.0, 2478.162523351672],
(3, 4, 13, 22, 23, 25, 32, 57, 67, 71, 79, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 2456.238587960724],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 132) : [1.0, 2452.9864376174132],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 133) : [1.0, 2452.9864376174132],
(3, 4, 18, 22, 23, 25, 32, 57, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 132) : [1.0, 2421.3182708153504],
(3, 4, 18, 22, 23, 25, 32, 57, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 133) : [1.0, 2421.3182708153504],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 82, 85, 89, 97, 101, 103, 119, 120, 121, 125, 129) : [1.0, 2411.806691800824],
(3, 4, 13, 19, 22, 36, 67, 71, 73, 78, 79, 82, 93, 97, 100, 101, 110, 119, 124, 131) : [1.0, 2403.083856852536],
(10, 13, 14, 18, 25, 38, 57, 67, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131) : [1.0, 2399.7664280630797],
(10, 13, 14, 18, 25, 38, 67, 78, 79, 85, 89, 97, 101, 103, 108, 120, 121, 125, 129, 131) : [1.0, 2384.7680045274324],
(3, 4, 14, 18, 22, 25, 32, 57, 59, 67, 71, 73, 93, 97, 101, 121, 124, 126, 127, 131) : [1.0, 2355.6966972345376],
(3, 4, 13, 14, 22, 23, 32, 57, 67, 71, 78, 93, 97, 101, 114, 115, 124, 126, 129, 131) : [1.0, 2348.2232901585317],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 130, 131) : [1.0, 2297.2855886505163],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 119, 120, 123, 125, 126, 129, 131) : [1.0, 2284.071186496114],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 132) : [1.0, 2240.5608389099193],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 133) : [1.0, 2240.5608389099193],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 123, 124, 126) : [1.0, 2236.263931253778],
(3, 4, 13, 14, 22, 23, 32, 57, 67, 78, 79, 93, 97, 101, 114, 115, 124, 126, 129, 131) : [1.0, 2218.401895229823],
(3, 4, 18, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 2212.2557080230367],
(3, 4, 22, 32, 54, 67, 71, 73, 78, 82, 93, 97, 101, 121, 123, 124, 126, 127, 129, 131) : [1.0, 2208.3117453827763],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 2181.2301399494886],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 2162.3736042135165],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 97, 101, 103, 120, 125, 129, 132, 133) : [1.0, 2157.310263230564],
(3, 4, 22, 32, 36, 57, 67, 73, 79, 82, 93, 97, 101, 119, 123, 124, 126, 127, 131, 132) : [1.0, 2126.3604940589576],
(3, 4, 22, 32, 36, 57, 67, 73, 79, 82, 93, 97, 101, 119, 123, 124, 126, 127, 131, 133) : [1.0, 2126.3604940589576],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 2122.999279887332],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 2122.999279887332],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 95, 97, 101, 103, 119, 120, 125, 129, 131, 132) : [1.0, 2085.034024386115],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 95, 97, 101, 103, 119, 120, 125, 129, 131, 133) : [1.0, 2085.034024386115],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 97, 101, 103, 114, 119, 120, 121, 125, 129) : [1.0, 2083.840688057737],
(10, 13, 14, 18, 25, 38, 48, 67, 82, 84, 85, 89, 97, 101, 103, 120, 125, 126, 129, 131) : [1.0, 2055.546086221342],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 131) : [1.0, 2028.3806925923027],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 79, 85, 89, 97, 101, 103, 119, 120, 121, 125, 129) : [1.0, 2000.0307233397969],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 97, 101, 103, 119, 120, 125, 129, 132, 133) : [1.0, 1996.8688728468107],
(3, 4, 22, 23, 25, 32, 36, 48, 57, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 132) : [1.0, 1976.481529067407],
(3, 4, 22, 23, 25, 32, 36, 48, 57, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 133) : [1.0, 1976.481529067407],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 115, 124, 126, 131) : [1.0, 1964.6684337485112],
(10, 13, 14, 18, 25, 32, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 1964.3823368809255],
(10, 13, 14, 18, 25, 38, 57, 67, 78, 79, 84, 85, 89, 97, 101, 103, 120, 121, 125, 129) : [1.0, 1960.6426089659562],
(3, 4, 13, 18, 22, 57, 67, 71, 73, 79, 82, 93, 97, 101, 103, 123, 124, 126, 127, 131) : [1.0, 1945.7028556045125],
(10, 13, 14, 18, 25, 38, 48, 57, 67, 79, 85, 89, 97, 101, 103, 115, 119, 120, 125, 129) : [1.0, 1945.0176437616838],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127, 129) : [1.0, 1942.9454711988312],
(10, 13, 14, 18, 25, 38, 67, 71, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131) : [1.0, 1938.756136359254],
(10, 13, 14, 18, 25, 38, 59, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 132) : [1.0, 1936.0958641755878],
(10, 13, 14, 18, 25, 38, 59, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 133) : [1.0, 1936.0958641755878],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 132) : [1.0, 1930.0774381324954],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 133) : [1.0, 1930.0774381324954],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 79, 85, 89, 97, 101, 103, 115, 119, 120, 125, 129) : [1.0, 1928.0991732544787],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 131) : [1.0, 1925.1466135012954],
(10, 13, 14, 18, 25, 38, 44, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 1903.6640997323987],
(10, 13, 14, 18, 25, 38, 59, 67, 79, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 132) : [1.0, 1895.9025763319016],
(10, 13, 14, 18, 25, 38, 59, 67, 79, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 133) : [1.0, 1895.9025763319016],
(10, 13, 14, 18, 25, 38, 67, 78, 79, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131) : [1.0, 1893.6628221765932],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 1865.62298883574],
(10, 13, 14, 18, 25, 38, 67, 73, 79, 84, 85, 89, 97, 101, 103, 120, 125, 127, 129, 131) : [1.0, 1865.2370010769453],
(3, 4, 19, 22, 23, 25, 32, 57, 67, 71, 79, 84, 85, 93, 97, 101, 114, 119, 124, 126) : [1.0, 1860.347342639252],
(10, 13, 14, 18, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 131) : [1.0, 1850.079817874407],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 129, 132) : [1.0, 1846.6565450402602],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 129, 133) : [1.0, 1846.6565450402602],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 1830.8578454275396],
(3, 4, 13, 22, 23, 25, 32, 57, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 129, 131) : [1.0, 1828.0576255794113],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 95, 97, 101, 114, 119, 124, 126, 129) : [1.0, 1825.0281250655487],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131, 132, 133) : [1.0, 1816.5877644179754],
(3, 4, 22, 23, 25, 32, 36, 57, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 129, 131) : [1.0, 1806.8595573638777],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 1803.310805203739],
(3, 4, 22, 32, 48, 57, 67, 73, 79, 85, 93, 97, 100, 101, 119, 121, 124, 126, 129, 131) : [1.0, 1802.1527653936428],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126) : [1.0, 1799.1107114185818],
(3, 4, 22, 23, 25, 32, 48, 67, 71, 73, 79, 84, 93, 97, 101, 114, 123, 124, 126, 131) : [1.0, 1795.180849373216],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 123, 124, 126, 131) : [1.0, 1791.4645276643057],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 1776.3977388368248],
(3, 4, 22, 23, 25, 32, 48, 57, 67, 71, 78, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 1774.5084303752071],
(3, 4, 18, 22, 23, 25, 36, 57, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 131, 132) : [1.0, 1772.934301256606],
(3, 4, 18, 22, 23, 25, 36, 57, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 131, 133) : [1.0, 1772.934301256606],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 132) : [1.0, 1758.376463991468],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 133) : [1.0, 1758.376463991468],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 71, 79, 85, 89, 97, 101, 103, 120, 125, 129) : [1.0, 1753.6921393852208],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 1751.0328790290241],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131) : [1.0, 1750.9463200819262],
(10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 131) : [1.0, 1746.2129813805307],
(10, 13, 14, 18, 25, 38, 67, 79, 84, 85, 89, 97, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 1737.7419102915112],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 1734.7671326609918],
(3, 4, 22, 32, 57, 67, 71, 73, 79, 85, 93, 97, 101, 119, 121, 123, 124, 125, 126, 129) : [1.0, 1734.6495504385919],
(10, 13, 14, 18, 25, 38, 67, 78, 79, 85, 89, 97, 100, 101, 103, 115, 120, 121, 125, 129) : [1.0, 1730.3191334574012],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 1727.3054633570462],
(3, 4, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 119, 121, 123, 124, 126, 131) : [1.0, 1727.2362448073825],
(3, 4, 13, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 110, 114, 119, 124, 126) : [1.0, 1722.9334446839177],
(10, 13, 14, 18, 25, 38, 67, 82, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 130, 131) : [1.0, 1718.6731136738752],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 1717.6002907585514],
(10, 13, 14, 18, 25, 38, 44, 67, 79, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 132) : [1.0, 1711.964945356044],
(10, 13, 14, 18, 25, 38, 44, 67, 79, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 133) : [1.0, 1711.964945356044],
(10, 13, 14, 18, 25, 38, 44, 67, 84, 85, 89, 97, 101, 103, 119, 120, 125, 126, 129, 131) : [1.0, 1707.2977131147493],
(10, 13, 14, 18, 25, 38, 57, 67, 73, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 1701.7677658032026],
(3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 1678.5406676095943],
