(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 95, 97, 101, 103, 120, 121, 123, 125, 129, 133) : [1.0, 8663.088952069247],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 130, 131) : [1.0, 8654.463059339048],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 97, 101, 103, 120, 121, 123, 125, 127, 129, 132) : [1.0, 8530.348026805748],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 97, 101, 103, 120, 121, 123, 125, 127, 129, 133) : [1.0, 8530.348026805748],
(10, 13, 14, 18, 25, 38, 44, 67, 73, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 131) : [1.0, 8109.479508962885],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 128, 129, 132) : [1.0, 7957.102701560077],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 128, 129, 133) : [1.0, 7957.102701560077],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131) : [1.0, 7936.585302055454],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131, 132) : [1.0, 7809.222983274346],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131, 133) : [1.0, 7809.222983274346],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 79, 85, 89, 95, 97, 101, 103, 115, 119, 120, 125, 129) : [1.0, 7673.107337095905],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 71, 79, 85, 89, 97, 101, 103, 108, 120, 125, 129) : [1.0, 7612.142005073591],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 7587.391844011035],
(3, 4, 13, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 7548.130410749079],
(10, 13, 14, 18, 25, 32, 38, 67, 82, 84, 85, 89, 91, 97, 101, 103, 120, 125, 126, 129, 131) : [1.0, 7495.33270893498],
(10, 13, 14, 18, 21, 25, 38, 48, 61, 67, 73, 79, 84, 85, 89, 97, 101, 103, 120, 125, 129) : [1.0, 7457.9582734331125],
(3, 4, 14, 22, 23, 25, 32, 48, 67, 71, 73, 79, 84, 93, 97, 101, 114, 123, 124, 126, 131) : [1.0, 7411.239059758631],
(10, 13, 14, 18, 25, 38, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 127, 129, 130, 131) : [1.0, 7309.638624937346],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 91, 97, 101, 103, 120, 121, 123, 125, 126, 129, 132) : [1.0, 7228.635351490896],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 91, 97, 101, 103, 120, 121, 123, 125, 126, 129, 133) : [1.0, 7228.635351490896],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 131, 132) : [1.0, 7039.341700824436],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 131, 133) : [1.0, 7039.341700824436],
(3, 4, 13, 14, 22, 23, 32, 38, 57, 67, 71, 78, 93, 97, 101, 114, 115, 124, 126, 129, 131) : [1.0, 6941.007415894273],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 84, 85, 89, 97, 101, 103, 114, 119, 120, 125, 129, 131) : [1.0, 6924.729582455601],
(10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 130, 131) : [1.0, 6837.722195866412],
(1, 10, 13, 14, 18, 25, 38, 44, 48, 67, 79, 85, 89, 97, 100, 101, 103, 108, 120, 125, 129) : [1.0, 6759.667992109586],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 132) : [1.0, 6695.85749679685],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 133) : [1.0, 6695.85749679685],
(10, 13, 14, 18, 23, 25, 38, 67, 84, 85, 89, 97, 101, 103, 119, 120, 125, 126, 129, 130, 131) : [1.0, 6690.380721015531],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 6655.705377607376],
(3, 4, 10, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 6488.237203157108],
(10, 13, 14, 18, 25, 36, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 129, 132) : [1.0, 6475.024649219791],
(10, 13, 14, 18, 25, 36, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 129, 133) : [1.0, 6475.024649219791],
(10, 13, 14, 18, 25, 36, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 115, 120, 125, 129, 131) : [1.0, 6474.580492065459],
(10, 13, 14, 18, 25, 38, 48, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 127, 129, 131) : [1.0, 6418.350573472123],
(10, 13, 14, 18, 25, 38, 48, 67, 79, 82, 85, 89, 97, 101, 103, 108, 119, 120, 121, 125, 129) : [1.0, 6408.616265067271],
(3, 4, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 114, 119, 121, 123, 124, 126, 131) : [1.0, 6367.441912386978],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126) : [1.0, 6356.916255871209],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 126, 129) : [1.0, 6331.532188292375],
(10, 13, 14, 18, 25, 38, 67, 79, 82, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131, 132) : [1.0, 6248.029152476903],
(10, 13, 14, 18, 25, 38, 67, 79, 82, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131, 133) : [1.0, 6248.029152476903],
(10, 12, 13, 14, 18, 25, 36, 38, 48, 67, 79, 85, 89, 97, 101, 103, 108, 120, 125, 126, 129) : [1.0, 6203.100940865062],
(3, 4, 19, 22, 23, 25, 32, 57, 67, 71, 73, 79, 84, 85, 93, 97, 101, 114, 119, 124, 126) : [1.0, 6184.5187615932655],
(10, 13, 14, 18, 25, 38, 57, 61, 67, 84, 85, 89, 97, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 6184.362528590592],
(10, 13, 14, 18, 25, 38, 48, 61, 67, 73, 79, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129) : [1.0, 6142.3978456847735],
(3, 4, 21, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 5945.679269274365],
(10, 13, 14, 18, 25, 38, 48, 57, 67, 79, 85, 89, 97, 101, 103, 108, 120, 125, 128, 129, 131) : [1.0, 5938.810246840235],
(10, 13, 14, 18, 21, 25, 32, 38, 48, 59, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 5899.4568258990175],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 71, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 132) : [1.0, 5842.316550982911],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 71, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 133) : [1.0, 5842.316550982911],
(10, 13, 14, 18, 21, 25, 38, 44, 48, 59, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 5810.104336788913],
(3, 4, 22, 23, 25, 32, 57, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127, 129, 131) : [1.0, 5785.085917839023],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 5765.227154871541],
(10, 13, 14, 18, 21, 25, 38, 67, 73, 79, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 5737.832694659566],
(10, 13, 14, 18, 25, 38, 49, 57, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 129, 130) : [1.0, 5709.129926885573],
(10, 13, 14, 18, 25, 38, 48, 57, 67, 79, 84, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129) : [1.0, 5696.847619165739],
(10, 13, 14, 18, 25, 36, 38, 44, 67, 84, 85, 89, 97, 100, 101, 103, 120, 123, 125, 129, 131) : [1.0, 5556.069159098754],
(3, 4, 10, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 5539.125995554859],
(2, 3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127, 129) : [1.0, 5516.562924390256],
(10, 13, 14, 18, 25, 38, 67, 71, 84, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129, 131, 132) : [1.0, 5503.679275416878],
(10, 13, 14, 18, 25, 38, 67, 71, 84, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129, 131, 133) : [1.0, 5503.679275416878],
(10, 13, 14, 18, 25, 38, 44, 67, 79, 84, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 132) : [1.0, 5453.565838291415],
(10, 13, 14, 18, 25, 38, 44, 67, 79, 84, 85, 89, 97, 101, 103, 120, 125, 128, 129, 131, 133) : [1.0, 5453.565838291415],
(10, 13, 14, 18, 25, 38, 48, 59, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 132, 133) : [1.0, 5447.544232368994],
(10, 13, 14, 18, 25, 38, 44, 48, 61, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 5403.3461477630635],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 79, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 131) : [1.0, 5394.685679510555],
(10, 13, 14, 18, 25, 32, 36, 38, 67, 79, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 5367.36268383056],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 110, 114, 119, 124, 126) : [1.0, 5352.4927946231355],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 5347.7923513943615],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129, 131, 132, 133) : [1.0, 5339.947811272326],
(10, 13, 14, 18, 25, 38, 44, 67, 79, 84, 85, 89, 97, 101, 103, 119, 120, 125, 126, 129, 131) : [1.0, 5332.272568713619],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 5308.146620417027],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 5277.325957285219],
(10, 13, 14, 18, 19, 25, 38, 67, 82, 84, 85, 89, 95, 97, 101, 103, 120, 125, 128, 129, 131) : [1.0, 5271.935315312229],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 132) : [1.0, 5244.755721945095],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 133) : [1.0, 5244.755721945095],
(3, 4, 18, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131) : [1.0, 5219.920752467833],
(10, 13, 14, 18, 25, 38, 67, 73, 79, 84, 85, 89, 97, 100, 101, 103, 120, 123, 125, 129, 131) : [1.0, 5157.097003552207],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 121, 123, 124, 126) : [1.0, 5117.330148343851],
(10, 13, 14, 18, 25, 36, 38, 57, 67, 84, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 131) : [1.0, 5051.377361421338],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 5048.905080176998],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 5042.816127219206],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 5042.816127219206],
(10, 13, 14, 18, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 120, 123, 125, 128, 129, 131) : [1.0, 5020.989990010699],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 91, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131) : [1.0, 5003.525723781543],
(4, 10, 13, 14, 18, 25, 38, 48, 67, 79, 85, 89, 95, 97, 100, 101, 103, 120, 125, 128, 129) : [1.0, 4902.160235151986],
(10, 13, 14, 18, 25, 38, 57, 67, 78, 79, 84, 85, 89, 97, 101, 103, 115, 120, 121, 125, 129) : [1.0, 4867.780421202554],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 4855.37778622675],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 132) : [1.0, 4851.291592700689],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 133) : [1.0, 4851.291592700689],
(10, 13, 14, 18, 25, 38, 67, 73, 82, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 130, 131) : [1.0, 4811.187214429477],
(3, 4, 13, 22, 23, 32, 36, 38, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 4810.274789593183],
(10, 13, 14, 18, 25, 38, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 127, 129, 131, 132) : [1.0, 4738.599503446428],
(10, 13, 14, 18, 25, 38, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 127, 129, 131, 133) : [1.0, 4738.599503446428],
(3, 4, 13, 22, 32, 36, 57, 67, 73, 79, 93, 97, 101, 103, 119, 124, 126, 127, 131, 132, 133) : [1.0, 4737.4797192217275],
(10, 13, 14, 18, 25, 38, 67, 71, 73, 78, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 4687.455921980596],
(10, 12, 13, 14, 18, 25, 38, 44, 48, 67, 78, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 4656.965687375926],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 73, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 132) : [1.0, 4635.042520554086],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 73, 79, 85, 89, 97, 100, 101, 103, 120, 125, 129, 133) : [1.0, 4635.042520554086],
(10, 13, 14, 18, 25, 36, 38, 67, 71, 84, 85, 89, 97, 100, 101, 103, 108, 120, 125, 129, 131) : [1.0, 4533.544015184069],
(10, 13, 14, 18, 25, 38, 57, 67, 84, 85, 89, 97, 100, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 4522.670504458839],
(10, 13, 14, 18, 25, 38, 48, 67, 71, 79, 85, 89, 97, 101, 103, 115, 120, 125, 129, 132, 133) : [1.0, 4516.923331358833],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 79, 85, 89, 97, 100, 101, 103, 115, 120, 121, 125, 129) : [1.0, 4508.3724505677965],
(10, 13, 14, 18, 25, 36, 38, 57, 67, 84, 85, 89, 97, 100, 101, 103, 120, 123, 125, 129, 131) : [1.0, 4506.3024112838575],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 121, 123, 125, 129, 132) : [1.0, 4497.007932947302],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 121, 123, 125, 129, 133) : [1.0, 4497.007932947302],
(4, 10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 4475.256906131006],
(3, 4, 21, 22, 32, 57, 67, 71, 73, 79, 85, 93, 97, 101, 119, 121, 123, 124, 126, 129, 131) : [1.0, 4470.6503951048335],
(10, 13, 14, 18, 19, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 4467.430377397156],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 79, 85, 89, 97, 101, 103, 120, 121, 125, 129, 131, 132) : [1.0, 4459.305320669248],
(10, 13, 14, 18, 25, 38, 67, 73, 78, 79, 85, 89, 97, 101, 103, 120, 121, 125, 129, 131, 133) : [1.0, 4459.305320669248],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 71, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 4435.543380634391],
(10, 13, 14, 18, 25, 36, 38, 44, 48, 67, 78, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 4431.1041709843585],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131) : [1.0, 4369.095349967604],
(10, 13, 14, 18, 25, 38, 44, 48, 57, 67, 78, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 4320.853702642892],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 79, 84, 85, 89, 97, 100, 101, 103, 120, 125, 127, 129) : [1.0, 4304.86503409751],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131, 132) : [1.0, 4250.5489525788735],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131, 133) : [1.0, 4250.5489525788735],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 82, 85, 89, 97, 101, 103, 120, 125, 126, 129, 132) : [1.0, 4213.014867216628],
(10, 13, 14, 18, 25, 36, 38, 48, 67, 79, 82, 85, 89, 97, 101, 103, 120, 125, 126, 129, 133) : [1.0, 4213.014867216628],
(10, 13, 14, 18, 25, 38, 57, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 131) : [1.0, 4189.534697617269],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 4152.289385328262],
(10, 13, 14, 18, 25, 38, 57, 67, 71, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 132) : [1.0, 4149.9054200907185],
(10, 13, 14, 18, 25, 38, 57, 67, 71, 82, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131, 133) : [1.0, 4149.9054200907185],
(3, 4, 14, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 119, 121, 123, 124, 126, 131) : [1.0, 4141.956895540464],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 125, 126, 129, 131, 132) : [1.0, 4121.261223937082],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 125, 126, 129, 131, 133) : [1.0, 4121.261223937082],
(10, 13, 14, 18, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131, 132, 133) : [1.0, 4120.268383003898],
(10, 13, 14, 18, 19, 25, 38, 44, 67, 73, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 4116.593389577752],
(10, 13, 14, 18, 25, 38, 48, 57, 67, 79, 85, 89, 97, 101, 103, 108, 120, 123, 125, 128, 129) : [1.0, 4097.827460090009],
