(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.7877812227965372]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.7860582928459768]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.7615482766271636]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.7535597245458739]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.747455273008789]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.7295436362206523]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.7264274764051084]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.7215891481687908]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.720946483537117]
(1, 2, 3, 4, 5, 7, 8, 9, 15, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.7206713113555453]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.716807927287312]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 15, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.7144067655659501]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.7022130065772648]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6925635032862717]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6735438174228349]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6600025086787904]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.65365108289885]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6517172743710683]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6476871110403016]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6476573063577338]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6456093296332736]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6396958341441804]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.6373853324361517]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6371457842934186]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 70, 71, 72, 73) [0.9, 0.6369658650250365]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6367884252522681]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73) [0.9, 0.6348801012358145]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6306257448062998]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.630185985563264]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.629907562148376]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6247911185550403]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6218979578114406]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6215207127209733]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.620935734512309]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.620621507287079]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.6204255621397089]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6199934925876879]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.6186178362809338]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.61695329299445]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.616161736465954]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6133548998727888]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6132377148998427]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 70, 71, 72, 73) [0.9, 0.6123010300760717]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6122426382012075]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6120456595890383]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.610795167941609]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6107616788265493]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6104476430581652]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.6094794473555364]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.609273048402054]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6089663139348819]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.6087690377754226]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.607880424937]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6077675171953486]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6076577121635972]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6073368381814963]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 69, 70, 71, 72, 73) [0.9, 0.6062111292685931]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.606153554461945]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6051622896637272]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 68, 69, 71, 72, 73) [0.9, 0.6039685305246058]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.6036956497535749]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6034153301991472]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 70, 71, 72, 73) [0.9, 0.6028972140615516]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6023637820672197]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6017648830635192]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.6012798645976606]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6011792310202454]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.6010508484287755]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.6007473810021744]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.6006911753378702]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5999967407913624]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5999028032093813]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.5997174724897639]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5992079122643622]
(1, 2, 3, 4, 5, 7, 8, 9, 10, 17, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 67, 69, 70, 71, 72, 73) [0.9, 0.5988642004651511]
