(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.339890559538101]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.33718003525229107]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.3365869480553025]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 70, 71, 72, 73) [0.9, 0.335730806548803]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3342434221126633]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 70, 71, 72, 73) [0.9, 0.333353970935564]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 73) [0.9, 0.3332353647098496]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.33279015421054303]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3322995351807694]
(4, 5, 7, 9, 10, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.33199086487443474]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 71, 72, 73) [0.9, 0.33104788891222725]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32942770992674153]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3292886595433574]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 73) [0.9, 0.32797248170790033]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3278687868587247]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.32785188633671936]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.32773486032994503]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.327654576154685]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.32754370373239683]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32744161902160274]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3274103914041656]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3273231774947016]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.32722431022108633]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.327215935894689]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3258398098376027]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 64, 66, 71, 72, 73) [0.9, 0.32562953151446333]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32557502454843124]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.32514940924694224]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3248358724285227]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3231524356406314]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.323144043768166]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3230751391649556]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3230287901851973]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32296476683547554]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3229073998358448]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32288776183407725]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3227869774807603]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.322780232679172]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32223750389269185]
(4, 5, 7, 8, 9, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.32194202668657046]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.32127898350852196]
(4, 5, 7, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3211968697555758]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.31997454537936243]
(2, 4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3199653456254699]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.31826230222925694]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 72, 73) [0.9, 0.31821820307903687]
(4, 5, 7, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3171764430429114]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.317054882504189]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.31592170423008814]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 72, 73) [0.9, 0.3142238052806726]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3138299076495782]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.31228238896837734]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 70, 71, 72, 73) [0.9, 0.3106473860129513]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.31020642887600935]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.30953420224926087]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 73) [0.9, 0.3085290386242964]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3084724600849163]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3058559244053914]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 72, 73) [0.9, 0.30569072030042105]
(4, 5, 7, 8, 9, 10, 20, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.3041850556932564]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3014702018944994]
(4, 5, 7, 8, 9, 10, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.29856142942093594]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 70, 71, 72, 73) [0.9, 0.29834043971891594]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.2970313809799801]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.28980639622422016]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2896987723810069]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.2895522055862229]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2875143403236994]
(4, 5, 7, 8, 9, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2857305467267155]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2851500049141657]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2846802583408257]
