(3, 4, 18, 22, 23, 25, 32, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 13493128.330041843],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 13160082.961765995],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 13160082.961765995],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 63, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 12622489.0384619],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 12395512.96154441],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 106, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 12206969.163098449],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 106, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 12206969.163098449],
(3, 4, 17, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 11881047.89364323],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 10028413.183816452],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 10028413.183816452],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 114, 119, 121, 123, 124, 126, 128, 132) : [1.0, 9849045.78260164],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 114, 119, 121, 123, 124, 126, 128, 133) : [1.0, 9849045.78260164],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 95, 97, 98, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 9492691.944787817],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 9277990.548274683],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 9277990.548274683],
(2, 3, 4, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130) : [1.0, 9216755.68462035],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 9147690.47041761],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 9147690.47041761],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 106, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 9014378.385594314],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 128) : [1.0, 8846057.731196227],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 98, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 8746673.288092913],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 98, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 8746673.288092913],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 8432737.573812356],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130, 132) : [1.0, 8083645.021138727],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130, 133) : [1.0, 8083645.021138727],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 8068729.600170113],
(3, 4, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 8000715.8885472985],
(3, 4, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 8000715.8885472985],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 119, 121, 124, 126) : [1.0, 7765178.706940669],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 7370185.520907764],
(3, 4, 11, 13, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 7243682.791984867],
(3, 4, 18, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 72, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130) : [1.0, 7160058.603746778],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 128, 132) : [1.0, 7072014.867405277],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 128, 133) : [1.0, 7072014.867405277],
(3, 4, 10, 13, 18, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 6783985.473733675],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 6499004.886540658],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 6499004.886540658],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 6349822.086293876],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 6336449.3789110035],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 81, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130, 132) : [1.0, 6167071.595234285],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 81, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130, 133) : [1.0, 6167071.595234285],
(3, 4, 18, 20, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 6123718.3260753965],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 6083097.905690193],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 6083097.905690193],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 129, 132) : [1.0, 5951120.399090767],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 129, 133) : [1.0, 5951120.399090767],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 129) : [1.0, 5929605.825958088],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 75, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 5751693.9173454335],
(2, 3, 4, 19, 22, 23, 25, 32, 36, 44, 57, 59, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 5700280.939512257],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 107, 108, 112, 114, 119, 121, 124, 126) : [1.0, 5592715.872243202],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 65, 67, 71, 84, 93, 97, 101, 105, 108, 114, 115, 119, 121, 124, 126) : [1.0, 5582622.277978274],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 89, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 5571534.881240495],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 89, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 5571534.881240495],
(3, 4, 22, 23, 25, 27, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 5407187.937222498],
(3, 4, 22, 23, 25, 27, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 5407187.937222498],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 5260653.020521735],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 5232695.356188583],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 5201625.372374837],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 132, 133) : [1.0, 5163808.4858806245],
(3, 4, 16, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 81, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 5137887.89294669],
(3, 4, 16, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 81, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 5137887.89294669],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 62, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 5133691.2351101],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 62, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 5133691.2351101],
(3, 4, 15, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 5036923.7251865165],
(3, 4, 15, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 5036923.7251865165],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 58, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 5028240.715901288],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 77, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 4931964.325992011],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 77, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 4931964.325992011],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4879722.163041534],
(3, 4, 21, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 112, 114, 119, 121, 123, 124, 126, 130) : [1.0, 4817416.790524263],
(3, 4, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 115, 119, 121, 124, 126) : [1.0, 4783273.3138239095],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 4713160.430775526],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130) : [1.0, 4595259.129900086],
(3, 4, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4566768.486453592],
(3, 4, 7, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4498106.419625442],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4452735.9412378],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 64, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4443838.56035844],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 106, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4245080.491578712],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 4194106.0614117607],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 4194106.0614117607],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126, 130) : [1.0, 4186400.2654282656],
(3, 4, 14, 22, 23, 25, 29, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4159994.729774751],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4117476.1653156546],
(3, 4, 22, 23, 25, 28, 32, 36, 44, 48, 57, 61, 67, 71, 77, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4038893.4928176664],
(3, 4, 10, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3993793.661560185],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 88, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 3957784.7635445003],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 85, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3957355.3480751645],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3944573.5877474244],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3944573.5877474244],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 124, 125, 126, 127) : [1.0, 3889051.882216837],
(3, 4, 19, 22, 23, 25, 32, 36, 43, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3851919.8202758427],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 3824004.317310732],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3811216.43762043],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 84, 91, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 3789118.203103551],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3783248.6204594728],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 58, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 3758821.4099934567],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3738184.008467035],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 3707059.6246850677],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3650907.546762783],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 58, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 3644952.7357468233],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 114, 119, 121, 122, 124, 126, 128, 129) : [1.0, 3624228.1717569367],
(3, 4, 22, 23, 25, 29, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3611839.797651],
(3, 4, 22, 23, 25, 29, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3611839.797651],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 3576133.9853101852],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126) : [1.0, 3553898.542443093],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127, 128, 129, 132) : [1.0, 3516486.0294764005],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127, 128, 129, 133) : [1.0, 3516486.0294764005],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 3497693.2124473094],
(3, 4, 18, 22, 23, 25, 32, 41, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3478069.164510617],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127, 132) : [1.0, 3468323.19314564],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127, 133) : [1.0, 3468323.19314564],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 92, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 3389273.090925814],
(3, 4, 18, 19, 22, 23, 25, 32, 43, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3381154.548158793],
(3, 4, 15, 19, 22, 23, 25, 32, 36, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3372426.5180728217],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 49, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 3279571.1598044657],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 3273192.8038450615],
(3, 4, 19, 22, 23, 25, 32, 36, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 132) : [1.0, 3160613.693876518],
