(1, 6, 7, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.2928725036610285],
(1, 6, 7, 39, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.290001960917809],
(1, 6, 7, 13, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.289763899529843],
(1, 6, 7, 48, 53, 54, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.280060667749813],
(1, 6, 7, 22, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.279395141384144],
(1, 6, 7, 22, 48, 50, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.272032311821053],
(1, 6, 7, 13, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.270753169226973],
(1, 6, 7, 48, 53, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.2696119814210896],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.268221465786232],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.26780347322026],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.267432309778927],
(1, 6, 7, 48, 53, 56, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.265079086511092],
(1, 6, 7, 13, 39, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.259565957893036],
(1, 6, 7, 41, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.258393470182185],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.2501070610626375],
(1, 6, 7, 41, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.249185583067765],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.246076375119698],
(1, 6, 7, 13, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.242061528469156],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.238842975805981],
(1, 6, 7, 13, 39, 48, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.235077581042627],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.233556262798038],
(1, 6, 7, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.231206667474405],
(1, 6, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.231131921574847],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.226858755998798],
(1, 6, 7, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.225648465129146],
(1, 6, 7, 48, 54, 56, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.225604361163049],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.220269263668645],
(1, 6, 7, 13, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.218653709120505],
(1, 6, 7, 13, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.217413983850841],
(1, 6, 7, 39, 41, 48, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.213650385790444],
(1, 6, 7, 22, 48, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.211674241154962],
(1, 6, 7, 41, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.209325253326119],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.203549315073106],
(1, 6, 7, 39, 48, 53, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.202257827590172],
(1, 6, 7, 22, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.200371406451545],
(1, 6, 7, 48, 53, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.198694937341659],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.197252368037354],
(1, 5, 6, 7, 39, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.194755548052349],
(1, 6, 7, 22, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 75, 78, 79, 86) : [1.0, 5.1944498948152],
(1, 6, 7, 13, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.193196941028538],
(1, 6, 7, 13, 39, 48, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.1857194673839855],
(1, 5, 6, 7, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.182660930808056],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.182279396198181],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.1814232693351565],
(1, 6, 7, 39, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.179563846817181],
(1, 6, 7, 22, 48, 56, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.179439828676299],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.174592490560192],
(1, 6, 7, 13, 39, 48, 54, 56, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.169090480422483],
(1, 6, 7, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.167937463153303],
(1, 6, 7, 13, 39, 48, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.163588006129191],
(1, 5, 6, 7, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.163406206896492],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.163019978012646],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.1624402993028955],
(1, 6, 7, 39, 48, 53, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.156725663160581],
(1, 6, 7, 13, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.154726185399937],
(1, 6, 7, 41, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.15365980468676],
(1, 6, 7, 22, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.148273970558824],
(1, 6, 7, 39, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.148016838336163],
(1, 6, 7, 13, 39, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.145748561046592],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.1409654471978055],
(1, 5, 6, 7, 39, 48, 56, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.1391300207368324],
(1, 6, 7, 22, 48, 50, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.133770129273079],
(1, 6, 7, 48, 50, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.1307768859286025],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.130324985936018],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.129974803133059],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.128835818200376],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.128309650666382],
(1, 6, 13, 39, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.127654836516572],
(1, 6, 7, 48, 50, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.126277873620717],
(1, 6, 7, 39, 48, 53, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.124879802848905],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.124249216743357],
(1, 6, 7, 39, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.121184772873647],
(1, 6, 7, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.119504681726548],
(1, 6, 7, 41, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.117595857831048],
(1, 6, 13, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.117320216816154],
(1, 5, 6, 39, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.116826338761883],
(1, 6, 7, 13, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.115583789930009],
(1, 6, 7, 13, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.11467222994647],
(1, 6, 7, 48, 50, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.111499463685517],
(1, 6, 7, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.110612787966587],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.109481182991391],
(1, 6, 7, 13, 48, 53, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.107085464251101],
(1, 6, 7, 13, 48, 54, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.10598471644887],
(1, 6, 7, 13, 39, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.102866041075981],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.102517178452726],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.101391985527487],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.10109804577814],
(1, 5, 6, 7, 39, 48, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.097097107707404],
(1, 6, 7, 39, 48, 54, 56, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.096882344004092],
(1, 5, 6, 7, 39, 48, 56, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.096328881424762],
(1, 6, 7, 39, 48, 53, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.094140196316792],
(1, 6, 7, 13, 39, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.090155164309986],
(1, 6, 7, 13, 39, 48, 56, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.08944807692056],
(1, 6, 7, 13, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.0857166097344395],
(1, 6, 7, 39, 48, 53, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.084382985075293],
(1, 5, 6, 7, 39, 48, 56, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.083273779931841],
(1, 6, 7, 22, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.082039837716956],
(1, 6, 7, 48, 53, 54, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.081626942383879],
(1, 5, 6, 7, 39, 48, 56, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.078747606379692],
(1, 6, 7, 48, 53, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.07850368823991],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.075703360370507],
(1, 6, 7, 41, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.07403206463256],
(1, 6, 7, 13, 39, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.071388040729825],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.06987968690039],
(1, 6, 7, 13, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.069088165545503],
(1, 6, 7, 22, 39, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.065896431939157],
(1, 6, 7, 39, 48, 53, 54, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.062398000793164],
(1, 6, 7, 22, 48, 57, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.058837477309162],
(1, 6, 7, 48, 53, 57, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.058502347054252],
(1, 6, 7, 13, 48, 54, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.05474754922299],
(1, 6, 7, 48, 53, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.053806655395563],
(1, 6, 7, 13, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.0535478457037595],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.052214123944151],
(1, 6, 7, 13, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.049733317711825],
(1, 6, 7, 48, 54, 56, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.046958581898293],
(1, 6, 7, 22, 48, 50, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.046333895438591],
(1, 6, 7, 13, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.0452655439724765],
(1, 6, 7, 48, 53, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.041196352222935],
(1, 6, 7, 39, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.0393194643317685],
(1, 6, 7, 39, 48, 53, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.036930839023282],
(1, 5, 6, 7, 39, 48, 55, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.036819124383019],
(1, 6, 7, 13, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.032591701064268],
(1, 6, 7, 48, 53, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.030910258036541],
(1, 6, 7, 48, 54, 56, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.030815838093162],
(1, 6, 7, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.030802589217416],
(1, 6, 7, 39, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.029215279789127],
(1, 6, 7, 22, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79, 86) : [1.0, 5.025683413108735],
(1, 5, 6, 7, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.024911108771777],
(1, 6, 7, 48, 50, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.0236879659718525],
(1, 6, 7, 48, 50, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.0222449243460074],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.021991750687971],
(1, 6, 7, 48, 53, 54, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.020516280966059],
(1, 6, 7, 13, 41, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.018601909063104],
(1, 6, 7, 39, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.014714532055018],
(1, 6, 7, 13, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.011597188318402],
(1, 6, 7, 13, 39, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.010681430729616],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.010399607068326],
(1, 5, 6, 7, 39, 48, 55, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.0075830541449955],
(1, 6, 7, 48, 54, 55, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.006857294728126],
