(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.4022711349548643]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.4022518511215498]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.4022248975811722]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.401254044940039]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3999800013986434]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3897822975115735]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.38502886199532194]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.38289935423290666]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.38134796942392885]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.38123354665580483]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 71, 72, 73) [0.9, 0.3809915585820018]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.3757336379766376]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.37560511196089036]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.3745692129615629]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 72, 73) [0.9, 0.3745215532868742]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.37433680020192867]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3719675111953315]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.37190137331029566]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.37026209683051575]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.36787757372566804]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36720323160703766]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36688893808785544]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3668760275835852]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36675460230437534]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 71, 72, 73) [0.9, 0.3666740745066978]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36656286770528057]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36642915642102075]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3662425238529914]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36622555426472614]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3661258749079607]
(4, 5, 7, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.36445568280922175]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 72, 73) [0.9, 0.3641756562399679]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 71, 72, 73) [0.9, 0.3631283743697294]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.3630964622985617]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.36248060393932197]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 73) [0.9, 0.3623253302960583]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3623129585691614]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3620465291437072]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.361888253962162]
(4, 5, 7, 8, 9, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.36054258739618766]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3593993051752493]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35921703641921177]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3589038260278734]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35854113170353347]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.3577925252305782]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 71, 72, 73) [0.9, 0.35727069763720753]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3570561955395464]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 71, 72, 73) [0.9, 0.3569761369587046]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3567107140998507]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.356696844559293]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 71, 72, 73) [0.9, 0.3566885205843504]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3566869355570721]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3566770132352433]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3566631585067241]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.35665476055425493]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35664378610763015]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3563144507309312]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.356022277184056]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3560026714563474]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 72, 73) [0.9, 0.35597387370345496]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.3559594115924974]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 71, 72, 73) [0.9, 0.3548562926037621]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.3547221702465908]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.354688604959525]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35455266350242454]
(4, 5, 7, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.3543239159709763]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 72, 73) [0.9, 0.3542470736601391]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 72, 73) [0.9, 0.3541350646232795]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 69, 71, 72, 73) [0.9, 0.3540571726667799]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 73) [0.9, 0.3535384273078866]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.3534603224271839]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.35318573081835547]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.35275237337879534]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.35226153852048353]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.3520363764400625]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35169273197786793]
(4, 5, 7, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.35142559319498573]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 72, 73) [0.9, 0.3511389926270864]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 73) [0.9, 0.35097787328268754]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.35095639072971285]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.3508962723476867]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.35065319316875837]
