(1, 6, 7, 39, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.901122961637991],
(1, 6, 7, 13, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.900557914144555],
(1, 6, 7, 13, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.893489643699295],
(1, 6, 7, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.866645652279674],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.847952544399042],
(1, 6, 39, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.847541904607544],
(1, 6, 7, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.846643267172127],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.844229618075221],
(1, 6, 7, 48, 53, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.842093821228383],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.839275818606266],
(1, 6, 7, 22, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 75, 78, 79, 86) : [1.0, 5.833978034705544],
(1, 6, 7, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.831050899807332],
(1, 6, 7, 39, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.829509929775798],
(1, 6, 7, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.82864255645463],
(1, 6, 7, 22, 48, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.826581590911084],
(1, 6, 7, 22, 48, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.819517587575346],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.81596185682416],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.814153704200535],
(1, 6, 7, 39, 48, 54, 56, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.812192833038646],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.81009851881082],
(1, 6, 7, 13, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.803828240863333],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.797629577648458],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.795625243458839],
(1, 6, 7, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.79133410722598],
(1, 6, 7, 41, 48, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.789212091381242],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.784994471923712],
(1, 6, 7, 48, 53, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.779937422641427],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.776808778130393],
(1, 6, 7, 48, 54, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.77038363229982],
(1, 6, 13, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.7672200645012115],
(1, 6, 7, 13, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.758962397865102],
(1, 6, 7, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.7587174876014],
(1, 6, 7, 39, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.7476798938904325],
(1, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.7448698874547945],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.742903226752489],
(1, 6, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.739001342674465],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.733429933017045],
(1, 6, 7, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.732034113045659],
(1, 6, 7, 22, 48, 54, 57, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.723656291196488],
(1, 6, 7, 39, 48, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.723199987829145],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.723120565256787],
(1, 6, 7, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.720342909988661],
(1, 6, 7, 13, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.719472737122021],
(1, 6, 7, 22, 48, 54, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.717916433634061],
(1, 6, 7, 13, 39, 48, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.717366258260204],
(1, 6, 7, 39, 48, 53, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.71429482635565],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.712776011642797],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.702343123780709],
(1, 6, 7, 39, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.701760985373506],
(1, 6, 7, 13, 48, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.696663006234154],
(1, 6, 7, 22, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.691599744655453],
(1, 6, 7, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.690687659073778],
(1, 6, 7, 13, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.687351878263146],
(1, 6, 39, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.67949572319381],
(1, 6, 7, 22, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.675059766463951],
(1, 6, 7, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.669492255290537],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.667512968718205],
(1, 6, 7, 39, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.666558573688266],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.658690997410578],
(1, 6, 7, 22, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.649900519406408],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.647903702647129],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.644997124686035],
(1, 6, 7, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.6332695999219675],
(1, 6, 7, 41, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.62900438945095],
(1, 6, 7, 41, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.628733944397034],
(1, 6, 7, 41, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.625896151452428],
(1, 6, 7, 13, 39, 48, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.624293992862938],
(1, 6, 13, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.622864871954272],
(1, 6, 7, 39, 48, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.620268337029882],
(1, 6, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.61815545938159],
(1, 6, 7, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.617978244463333],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.6172065573006815],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.615002024446594],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.608309268621295],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.6058532661820255],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.605045624280404],
(1, 6, 7, 39, 48, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.604852839107149],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.602857709865499],
(1, 6, 7, 22, 39, 48, 58, 59, 61, 64, 68, 69, 70, 71, 75, 78, 79, 86) : [1.0, 5.598485558139305],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.597647279781091],
(1, 6, 7, 13, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.590866341197528],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.590147950125297],
(1, 6, 7, 13, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.589789635362334],
(1, 6, 7, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.586872026089549],
(1, 6, 7, 22, 48, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.58581290842259],
(1, 6, 7, 13, 48, 54, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.584196106155403],
(1, 5, 6, 7, 39, 48, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.5835015721044154],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.582533190260838],
(1, 6, 7, 13, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.5800071856897215],
(1, 6, 7, 13, 39, 48, 54, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.575261843369906],
(1, 6, 7, 13, 48, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.571679113432647],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.570439668924612],
(1, 6, 7, 48, 50, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.56835294063683],
(1, 6, 7, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.567988103759055],
(1, 6, 7, 13, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.5676256218826214],
(1, 5, 6, 7, 39, 48, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.564919853629578],
(1, 6, 7, 41, 48, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.56031442591002],
(1, 6, 7, 39, 48, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.558738748930059],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.556179628710304],
(1, 6, 7, 48, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.555807858373146],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.552837683324258],
(1, 6, 7, 48, 50, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.5526533212279405],
(1, 6, 7, 22, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.551299664494893],
(1, 6, 7, 13, 48, 54, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.547874201875753],
(1, 6, 7, 39, 48, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.54629591719069],
(1, 6, 7, 39, 48, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.54245881503099],
(1, 6, 7, 22, 48, 50, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.541639318762757],
(1, 6, 7, 13, 48, 54, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.540877152045846],
(1, 6, 7, 41, 48, 54, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.540290118753979],
(1, 6, 7, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.537357385843105],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.536025894065688],
(1, 6, 39, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.533261909884804],
(1, 6, 7, 22, 48, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.530358744339949],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.52926500417495],
(1, 6, 7, 22, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.528932481414492],
(1, 6, 7, 22, 48, 54, 58, 59, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.526860828265369],
(1, 6, 7, 13, 48, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.525762498721441],
(1, 6, 7, 22, 39, 48, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.525098905782474],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.518209872349746],
(1, 6, 39, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.5158218847511495],
(1, 6, 7, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.514414258839054],
(1, 5, 6, 7, 39, 48, 55, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.513711694212384],
(1, 6, 7, 13, 48, 54, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.512804274349826],
(1, 6, 7, 13, 39, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.504919183439137],
(1, 6, 7, 39, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.5026898649951415],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.502612354356556],
(1, 6, 7, 13, 48, 54, 55, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.501502394813954],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.501413190241662],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.500974847098092],
(1, 6, 7, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.498525762323867],
(1, 6, 39, 48, 54, 57, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.497445422182952],
(1, 6, 7, 41, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.49266112661236],
(1, 6, 7, 48, 53, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.491516554639802],
(1, 5, 6, 7, 39, 48, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.490074310725601],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.488509210122542],
(1, 6, 7, 41, 48, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.4878398590097],
(1, 6, 7, 13, 48, 53, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.487808452467925],
(1, 6, 7, 22, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.487691854200007],
(1, 6, 7, 41, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.487260326824222],
(1, 6, 7, 48, 50, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.485679918227278],
(1, 6, 7, 39, 48, 54, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.48509413265981],
(1, 6, 7, 48, 53, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.484797808115684],
(1, 6, 7, 39, 48, 53, 54, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.4840891973773385],
(1, 6, 7, 22, 48, 57, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.4836481562240085],
(1, 6, 7, 48, 54, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.482780661891079],
(1, 6, 7, 48, 54, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.478568973004016],
(1, 6, 7, 48, 54, 55, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.478283221532086],
(1, 6, 7, 48, 50, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.477894372140898],
(1, 6, 7, 39, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.477316120674447],
(1, 6, 7, 13, 39, 48, 56, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.475561717615305],
(1, 6, 7, 39, 48, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.473364729713428],
(1, 6, 7, 13, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.473267745849706],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.4710019673221755],
(1, 6, 7, 13, 48, 54, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.46926729289846],
(1, 6, 7, 39, 48, 53, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.468752616320805],
(1, 6, 39, 48, 54, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.468324011987798],
(1, 5, 6, 7, 39, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.468119882180602],
(1, 6, 7, 48, 54, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.466693878317865],
(1, 6, 7, 22, 39, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.466647221058388],
(1, 6, 7, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.464607328411729],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.464509899759959],
(1, 6, 7, 41, 48, 54, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.463600814901527],
(1, 6, 13, 39, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.462214846472265],
(1, 6, 7, 13, 39, 48, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.459529052746347],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 82) : [1.0, 5.459276520044023],
(1, 6, 7, 13, 48, 53, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.457338145304382],
(1, 6, 7, 13, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.456089903754479],
(1, 6, 39, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.45580767578876],
(1, 6, 13, 48, 54, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.455553042765462],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.455379946783273],
(1, 6, 7, 48, 53, 56, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.452341053955307],
(1, 6, 7, 13, 48, 53, 54, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.4518952630927675],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.450714938602121],
(1, 6, 7, 48, 53, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.4505876941217535],
(1, 6, 7, 48, 50, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.4503799901879155],
(1, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.450244764302416],
(1, 6, 7, 48, 54, 55, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.449080432041613],
(1, 5, 6, 39, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.449015117088761],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.445962365031702],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.4455926238573955],
(1, 6, 7, 13, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.444943851676853],
(1, 6, 39, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.444905422624418],
