(1, 10, 13, 14, 18, 23, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 130, 131) : [1.0, 75546.14406197086],
(3, 4, 19, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 73830.40362879101],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 73158.49055011461],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 70643.7455424145],
(3, 4, 13, 18, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 123, 124, 126, 131) : [1.0, 68048.11549439584],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131) : [1.0, 68034.09980217624],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 128) : [1.0, 67695.30735302622],
(3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 115, 124, 126, 127, 131) : [1.0, 65838.51605470848],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 121, 123, 125, 129, 132, 133) : [1.0, 65518.551356779935],
(3, 4, 18, 22, 23, 25, 32, 36, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126) : [1.0, 64730.1842330626],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 64011.68196794694],
(3, 4, 18, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 129) : [1.0, 63893.774924393416],
(9, 10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 130, 131, 132) : [1.0, 63861.40528426991],
(9, 10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 130, 131, 133) : [1.0, 63861.40528426991],
(3, 4, 12, 19, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 62745.43070724504],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 121, 124, 126, 127, 131) : [1.0, 61710.60469426678],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 61355.458595325676],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 60040.653854692],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 79, 84, 85, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 59522.798074273414],
(3, 4, 10, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 58449.30621379875],
(3, 4, 12, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 103, 114, 119, 121, 123, 124, 126, 131) : [1.0, 58019.09757243507],
(3, 4, 14, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 57981.01241117369],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 78, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 57912.23322219171],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 57736.10807321861],
(3, 4, 10, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 82, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 57415.652541428986],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 115, 119, 124, 125, 126, 127) : [1.0, 56940.8509965986],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 127) : [1.0, 56775.85127315674],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 55652.981448886356],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 54363.69025444016],
(3, 4, 22, 23, 25, 32, 36, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 53736.23539237777],
(3, 4, 10, 13, 19, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 116, 124, 126, 127, 131) : [1.0, 53032.30417276486],
(10, 13, 14, 18, 25, 38, 44, 48, 67, 71, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131, 132, 133) : [1.0, 52633.689179313944],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 114, 115, 119, 121, 124, 126, 127) : [1.0, 52631.72453007841],
(3, 4, 9, 14, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 51839.51916151003],
(3, 4, 13, 18, 22, 23, 32, 36, 38, 48, 57, 61, 67, 78, 84, 93, 97, 100, 101, 114, 124, 126, 131) : [1.0, 51607.42505867947],
(3, 4, 10, 13, 21, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 125, 126, 127, 131) : [1.0, 51372.91712586448],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126) : [1.0, 51088.87547741717],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 50654.102890984585],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 49796.676306077126],
(3, 4, 10, 13, 22, 23, 32, 48, 57, 59, 61, 67, 78, 84, 93, 97, 101, 113, 114, 124, 126, 127, 131) : [1.0, 49668.29768844174],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 49474.69604943285],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 49474.69604943285],
(3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 132) : [1.0, 48478.126116300955],
(3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 133) : [1.0, 48478.126116300955],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 119, 124, 125, 126, 127) : [1.0, 48124.89927163172],
(3, 4, 10, 13, 21, 22, 23, 32, 48, 57, 59, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 47999.46307904734],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 110, 114, 124, 126, 127, 131) : [1.0, 47938.565201972386],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 104, 108, 114, 119, 121, 124, 126) : [1.0, 47039.28266201853],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 110, 114, 116, 124, 126, 127, 131) : [1.0, 45942.51497624576],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 45896.66937669049],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 45813.98012719087],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 45424.059718744444],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 45424.059718744444],
(3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 98, 101, 114, 119, 121, 124, 125, 126) : [1.0, 44874.57709262023],
(3, 4, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 44782.82154245652],
(3, 4, 13, 21, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 93, 97, 100, 101, 114, 124, 126, 127, 131) : [1.0, 44475.779661153356],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 44354.5108725993],
(3, 4, 19, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 44105.429065300676],
(3, 4, 13, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 115, 124, 126, 131) : [1.0, 44081.33899137118],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 43442.58805967105],
(3, 4, 10, 13, 19, 22, 23, 32, 48, 57, 61, 67, 78, 82, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 42670.46583243293],
(3, 4, 22, 23, 25, 32, 38, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 42459.80861564028],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126) : [1.0, 42219.085345647865],
(2, 3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 42103.02836584838],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 123, 124, 126, 127, 131) : [1.0, 41939.2586462857],
(3, 4, 13, 14, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 41438.684897811436],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 84, 85, 89, 97, 101, 103, 120, 125, 126, 129, 131, 132, 133) : [1.0, 40490.78092051715],
(3, 4, 21, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127, 131, 132) : [1.0, 39474.754740258664],
(3, 4, 21, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127, 131, 133) : [1.0, 39474.754740258664],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 59, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 38634.680136683215],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 38396.62641014403],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126) : [1.0, 38191.29724631729],
(3, 4, 13, 18, 22, 23, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 123, 124, 126, 131, 132) : [1.0, 37795.640263175985],
(3, 4, 13, 18, 22, 23, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 123, 124, 126, 131, 133) : [1.0, 37795.640263175985],
(3, 4, 13, 19, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 125, 126, 127, 131) : [1.0, 37766.526975043416],
(3, 4, 10, 13, 22, 23, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 121, 124, 126, 127, 131) : [1.0, 37587.30483618654],
(10, 13, 14, 18, 25, 38, 67, 71, 79, 82, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131, 132, 133) : [1.0, 37208.812475576335],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127) : [1.0, 37085.78373718477],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 36122.68474946894],
(10, 13, 14, 18, 25, 38, 57, 67, 79, 84, 85, 89, 97, 101, 103, 108, 119, 120, 125, 129, 131, 132, 133) : [1.0, 36081.323198998296],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 35225.76503982038],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 35137.04423458494],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 35010.58558647404],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 34982.14110232669],
(3, 4, 22, 23, 25, 30, 32, 36, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 34920.80587300789],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 34524.750096208074],
(3, 4, 10, 13, 22, 23, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 124, 126, 127, 129, 131) : [1.0, 34107.98731650453],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 132) : [1.0, 33749.83084377487],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 133) : [1.0, 33749.83084377487],
(1, 3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 33279.7208676168],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 73, 82, 84, 93, 97, 100, 101, 114, 119, 124, 126, 127) : [1.0, 33102.65204176662],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 125, 126) : [1.0, 32950.04453307452],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 110, 114, 119, 121, 124, 126) : [1.0, 32770.09805115632],
(3, 4, 10, 22, 23, 25, 32, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 32586.032187275396],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127, 131) : [1.0, 32391.592316139926],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 110, 114, 124, 126, 127, 131, 132) : [1.0, 32361.652835956043],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 110, 114, 124, 126, 127, 131, 133) : [1.0, 32361.652835956043],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 32008.952818494243],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 85, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 31873.18210790079],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 79, 84, 85, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 31397.323279964552],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 124, 126, 127, 129, 131) : [1.0, 31314.418843276926],
(3, 4, 9, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 121, 123, 124, 126) : [1.0, 31129.992403993918],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 31104.9058480668],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 103, 114, 119, 121, 124, 126, 132) : [1.0, 30907.3669813514],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 103, 114, 119, 121, 124, 126, 133) : [1.0, 30907.3669813514],
(3, 4, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 103, 114, 119, 121, 123, 124, 126, 131, 132) : [1.0, 30801.49232450991],
(3, 4, 22, 25, 32, 48, 57, 67, 71, 73, 79, 93, 97, 101, 103, 114, 119, 121, 123, 124, 126, 131, 133) : [1.0, 30801.49232450991],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 81, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 30421.504600102548],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 30367.57875370259],
