(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 9322009.922191337],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131) : [1.0, 9172964.869460644],
(3, 4, 7, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 8570796.596370706],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 125, 126, 127, 131) : [1.0, 8557888.760693634],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127, 132, 133) : [1.0, 7396841.727178276],
(3, 4, 11, 13, 14, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 7259906.076911361],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 6674364.747992132],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 6674364.747992132],
(3, 4, 14, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 88, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 6500791.2652635565],
(3, 4, 13, 14, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 6350961.941868566],
(3, 4, 13, 14, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 6350961.941868566],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 130, 132) : [1.0, 6270016.515440357],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 130, 133) : [1.0, 6270016.515440357],
(2, 3, 4, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 129, 130, 131) : [1.0, 6159257.868861432],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 5902355.495323117],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 5860319.067344771],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131) : [1.0, 5804487.438811079],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 88, 93, 97, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 5517875.717096358],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 88, 93, 97, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 5517875.717096358],
(2, 3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130, 131) : [1.0, 5393190.6658543],
(3, 4, 18, 22, 23, 25, 32, 36, 41, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 115, 119, 121, 124, 126) : [1.0, 5203512.868708777],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 115, 119, 121, 124, 126, 132) : [1.0, 5042972.753620762],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 115, 119, 121, 124, 126, 133) : [1.0, 5042972.753620762],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 123, 124, 126, 132, 133) : [1.0, 4714840.3026077775],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 4628756.075794368],
(3, 4, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 4554859.67669724],
(3, 4, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 4554859.67669724],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126, 131) : [1.0, 4538346.490575747],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131, 132) : [1.0, 4381268.101877471],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131, 133) : [1.0, 4381268.101877471],
(3, 4, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 4281228.343415235],
(3, 4, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 4281228.343415235],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 4074363.2218962084],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 4028071.593370411],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 123, 124, 126, 128, 132, 133) : [1.0, 3968630.699985661],
(3, 4, 18, 19, 22, 23, 25, 32, 38, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129, 132) : [1.0, 3949821.4180986267],
(3, 4, 18, 19, 22, 23, 25, 32, 38, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129, 133) : [1.0, 3949821.4180986267],
(3, 4, 10, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 3928813.53595652],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 110, 114, 119, 121, 122, 124, 126, 128, 129, 132) : [1.0, 3919965.936110812],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 110, 114, 119, 121, 122, 124, 126, 128, 129, 133) : [1.0, 3919965.936110812],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131, 132) : [1.0, 3860000.4194450253],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131, 133) : [1.0, 3860000.4194450253],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3815711.8583521303],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3815711.8583521303],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 75, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3757916.7224130407],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 75, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3757916.7224130407],
(3, 4, 10, 14, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 3670948.1791344043],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 127) : [1.0, 3598849.1028928086],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 131, 132, 133) : [1.0, 3579891.8451157548],
(3, 4, 14, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 114, 119, 121, 123, 124, 126, 128, 132, 133) : [1.0, 3529041.624493271],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126, 129) : [1.0, 3494932.904417228],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 79, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 3444767.151183251],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 103, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 3415607.2697035098],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 3373920.1420497093],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126, 127) : [1.0, 3294604.8768129144],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126) : [1.0, 3247672.1454504114],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 82, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 3135649.409992592],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127, 130) : [1.0, 3085091.5435766433],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3050071.0461445176],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3050071.0461445176],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 115, 124, 126, 127, 131) : [1.0, 3046738.256732501],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 125, 126) : [1.0, 3024570.9241455994],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 73, 78, 84, 93, 95, 97, 101, 110, 114, 124, 126, 127, 131) : [1.0, 3009204.1841079495],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 2994301.768720132],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 121, 124, 126, 127, 131) : [1.0, 2854220.733798251],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2841435.646443415],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2816901.491784198],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126) : [1.0, 2696521.5193485213],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2694354.0308305104],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 82, 84, 93, 95, 97, 98, 101, 114, 119, 121, 124, 126, 127, 128, 130) : [1.0, 2691405.2692603464],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 2625865.292693378],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 85, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2583066.621124101],
(3, 4, 10, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127) : [1.0, 2550371.5150701255],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2508275.181842675],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2508275.181842675],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2498739.431362667],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2498739.431362667],
(3, 4, 22, 23, 25, 28, 32, 36, 44, 48, 57, 61, 67, 71, 77, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2495622.0342681073],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 95, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2488115.478435959],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 95, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2488115.478435959],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 132) : [1.0, 2459338.374508396],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 133) : [1.0, 2459338.374508396],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 83, 84, 93, 97, 100, 101, 108, 114, 124, 126, 127, 131, 132) : [1.0, 2416122.9907406275],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 83, 84, 93, 97, 100, 101, 108, 114, 124, 126, 127, 131, 133) : [1.0, 2416122.9907406275],
(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2407168.6637314004],
(3, 4, 11, 13, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2391922.650950341],
(3, 4, 11, 13, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2391922.650950341],
(3, 4, 10, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2308608.6023386964],
(3, 4, 10, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2308608.6023386964],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 63, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 2302276.922619492],
(3, 4, 14, 18, 22, 23, 25, 32, 44, 48, 57, 61, 63, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 127) : [1.0, 2297786.032147292],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 2289654.632197915],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 2289654.632197915],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 2258344.5882635233],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 2258344.5882635233],
(3, 4, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 2221903.086402694],
(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 2220403.2431483963],
(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 2220403.2431483963],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2217863.915769532],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 2204187.463421637],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2198186.0270544784],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2198186.0270544784],
(3, 4, 10, 14, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2139606.5240909164],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126) : [1.0, 2120942.598415308],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 114, 119, 121, 124, 125, 126, 129) : [1.0, 2111365.7351029776],
(3, 4, 10, 19, 22, 23, 25, 32, 36, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 2026092.1149821423],
(3, 4, 10, 19, 22, 23, 25, 32, 36, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 2026092.1149821423],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2024573.959337286],
(3, 4, 14, 18, 20, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2018268.6930406063],
(3, 4, 14, 18, 20, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2018268.6930406063],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 125, 126, 132) : [1.0, 2011394.7210878518],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 125, 126, 133) : [1.0, 2011394.7210878518],
(3, 4, 10, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1996356.6782169268],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 106, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 1986586.3178931111],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 106, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 1986586.3178931111],
(3, 4, 18, 19, 22, 23, 25, 32, 43, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132, 133) : [1.0, 1975815.6485223025],
(3, 4, 12, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 1954364.6852607047],
(3, 4, 12, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 1954364.6852607047],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 119, 121, 124, 125, 126, 132) : [1.0, 1912857.9871809],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 119, 121, 124, 125, 126, 133) : [1.0, 1912857.9871809],
(2, 3, 4, 14, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 1896446.2659769123],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 1856657.2197878829],
(3, 4, 10, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 1836110.0179468356],
(3, 4, 10, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 1836110.0179468356],
