(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2614991733879058]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2614559987165525]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2613963582805472]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2613246220308916]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2612244448918153]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2607112441068174]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2597439668097488]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.2597171643763151]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.2596050527340567]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.25866782123912174]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.258478337800488]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2578845130262626]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.25780159790923696]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 72, 73) [0.9, 0.2571068336414457]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.25564675171913426]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.2554228234444093]
(4, 5, 7, 8, 9, 10, 20, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2540406668644713]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.25402259366793994]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.25312991065510004]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.2528765582582461]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.2528356154946824]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 69, 70, 71, 72, 73) [0.9, 0.2521928775719526]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.25195035408141186]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2511288102713502]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.25093366814650886]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.25075401782229395]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 73) [0.9, 0.25010080373941135]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.24999088546464518]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.24950949701680258]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24947872419825703]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 69, 71, 72, 73) [0.9, 0.24838448650762768]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.24754557187524387]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.24725090053303989]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2469864448896726]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.24694429547678443]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24649671972833578]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24649023574182025]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24642722890061353]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24638555694833345]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24632798988585577]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 72, 73) [0.9, 0.24627236861329638]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24625874375935078]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.24616203713345564]
