(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 2407168.6637314004],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 2367531.40990251],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 2316402.396434136],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2262322.05046651],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 119, 121, 124, 125, 126) : [1.0, 2242452.1060174378],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 2167647.5323193036],
(3, 4, 17, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 2132156.2640841804],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 2024573.959337286],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 2024573.959337286],
(3, 4, 7, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 2018431.9057507713],
(3, 4, 18, 19, 22, 23, 25, 32, 43, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 1975815.6485223025],
(3, 4, 18, 19, 22, 23, 25, 32, 43, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 1975815.6485223025],
(3, 4, 14, 18, 20, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1954306.9221379773],
(3, 4, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 1928291.1283635693],
(3, 4, 10, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1776817.293151763],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 1696457.3385294098],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 1696457.3385294098],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1683543.738558045],
(3, 4, 18, 22, 23, 25, 32, 36, 41, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 1653735.818032819],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 1623158.9727842228],
(3, 4, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 1562544.0771002837],
(3, 4, 5, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1555583.1061873722],
(3, 4, 22, 23, 25, 32, 44, 48, 49, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 1529948.2492887462],
(3, 4, 7, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 1518260.76745],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 1443097.7952132502],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 103, 114, 119, 121, 124, 126) : [1.0, 1441516.5235450538],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 106, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 1439702.8976136576],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 1422825.7365679464],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 113, 114, 119, 121, 124, 125, 126, 128) : [1.0, 1409524.9929139856],
(3, 4, 14, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130) : [1.0, 1353376.865092763],
(2, 3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 1337925.378211999],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 75, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1328628.883715457],
(3, 4, 10, 13, 14, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 79, 84, 93, 95, 97, 100, 101, 114, 124, 126, 127, 131) : [1.0, 1283677.8291424399],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 111, 112, 114, 115, 119, 121, 124, 126) : [1.0, 1254959.177867908],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 64, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126, 127) : [1.0, 1228823.7971968728],
(3, 4, 10, 14, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1222264.354037066],
(3, 4, 14, 18, 22, 23, 25, 32, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 107, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1220817.853675207],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 131, 132, 133) : [1.0, 1218406.0990197684],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 1191282.411926566],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 1161262.4282938854],
(3, 4, 10, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1141842.831241583],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 1128449.3595365894],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 132) : [1.0, 1111271.371595003],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 133) : [1.0, 1111271.371595003],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 1051657.8046621687],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 1051657.8046621687],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 1033668.2003400527],
(3, 4, 10, 13, 14, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 95, 97, 100, 101, 114, 119, 124, 126, 127, 131) : [1.0, 1024038.0159138641],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 1019903.7622388001],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 1014518.988403862],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 132, 133) : [1.0, 1007121.4792197865],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 984452.4775347938],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 54, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 974939.6273449239],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 971840.5523091123],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 971840.5523091123],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 968587.6961157104],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 954508.1566507193],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 939743.7873308078],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 939743.7873308078],
(3, 4, 16, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 939496.2580197399],
(3, 4, 22, 23, 25, 32, 44, 48, 50, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 937839.1135065703],
(3, 4, 15, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 921755.0699521229],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127, 132) : [1.0, 909414.2380972592],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127, 133) : [1.0, 909414.2380972592],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 900357.4640832045],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 900357.4640832045],
(3, 4, 18, 19, 21, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 897019.9510199862],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 82, 84, 93, 95, 97, 98, 101, 114, 119, 124, 126, 127, 128, 130) : [1.0, 890002.7652431574],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 872740.1625934317],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132, 133) : [1.0, 866589.1118099606],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 864355.7088040361],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 864355.7088040361],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 131, 132) : [1.0, 844889.8798106876],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 131, 133) : [1.0, 844889.8798106876],
(3, 4, 18, 19, 22, 23, 25, 32, 38, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 843391.8643886453],
(3, 4, 18, 19, 22, 23, 25, 32, 38, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 843391.8643886453],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 85, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 834818.2082556863],
(3, 4, 19, 22, 23, 25, 32, 43, 44, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 819354.4961166191],
(3, 4, 12, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 810524.7935660022],
(3, 4, 12, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 810524.7935660022],
(3, 4, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130, 132) : [1.0, 798022.5053968477],
(3, 4, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130, 133) : [1.0, 798022.5053968477],
(3, 4, 17, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 79, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 794402.5522860922],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126) : [1.0, 789912.9427339038],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 88, 93, 97, 101, 114, 115, 119, 124, 125, 126, 127) : [1.0, 781982.548262855],
(3, 4, 14, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 766931.3751019039],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 64, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 764151.4245914185],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 64, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 764151.4245914185],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 759430.6292012762],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 757833.3531419713],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 131) : [1.0, 749645.2253973084],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 83, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 742962.2855878592],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 727004.4115520037],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 710542.4153017098],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 693552.5673901141],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 693552.5673901141],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 687575.1932747128],
(3, 4, 18, 19, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 685730.9526195534],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 123, 124, 126) : [1.0, 683691.6605014835],
