(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 124, 125, 126, 127) : [1.0, 5656121.071496124],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 127, 132) : [1.0, 5636504.773364496],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 127, 133) : [1.0, 5636504.773364496],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 116, 124, 126, 127, 131, 132) : [1.0, 5447098.525440951],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 116, 124, 126, 127, 131, 133) : [1.0, 5447098.525440951],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 5408157.258417574],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127, 129, 132) : [1.0, 5301453.145375982],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127, 129, 133) : [1.0, 5301453.145375982],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 5247439.425331956],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 5247439.425331956],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 132) : [1.0, 5169239.137214583],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 133) : [1.0, 5169239.137214583],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 125, 126, 132) : [1.0, 5059747.659578162],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 125, 126, 133) : [1.0, 5059747.659578162],
(3, 4, 22, 23, 25, 32, 33, 44, 48, 57, 59, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 5040443.1334216],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126, 127, 132) : [1.0, 5002195.917399886],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126, 127, 133) : [1.0, 5002195.917399886],
(3, 4, 22, 23, 25, 32, 44, 48, 49, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4971042.721376567],
(3, 4, 13, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 130) : [1.0, 4960325.515070131],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130) : [1.0, 4950684.396938255],
(3, 4, 13, 14, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 119, 124, 126, 127, 131, 132) : [1.0, 4915447.294039226],
(3, 4, 13, 14, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 119, 124, 126, 127, 131, 133) : [1.0, 4915447.294039226],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 115, 124, 126, 127, 131) : [1.0, 4885125.613844619],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 4772524.745481062],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 4772524.745481062],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 4717036.846455488],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 56, 57, 61, 67, 78, 84, 93, 97, 101, 114, 121, 124, 126, 127, 131) : [1.0, 4699882.142664383],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 4630439.99124102],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 4510279.736737887],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 4510279.736737887],
(3, 4, 15, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 4347210.127150952],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 4273771.626171594],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 128, 132) : [1.0, 4231164.82597217],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 128, 133) : [1.0, 4231164.82597217],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 4076301.3469951544],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 132) : [1.0, 4028329.0208225227],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 124, 126, 133) : [1.0, 4028329.0208225227],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126, 132) : [1.0, 4026833.3419244695],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126, 133) : [1.0, 4026833.3419244695],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 65, 67, 71, 84, 88, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3973621.3100357987],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 110, 114, 119, 124, 125, 126, 127, 132) : [1.0, 3897660.0517739006],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 110, 114, 119, 124, 125, 126, 127, 133) : [1.0, 3897660.0517739006],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 3854546.04177222],
(3, 4, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3809998.8505541882],
(2, 3, 4, 21, 22, 23, 25, 32, 44, 48, 50, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 3808331.4181837277],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 132) : [1.0, 3791857.238577243],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 133) : [1.0, 3791857.238577243],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130, 132) : [1.0, 3767490.683951531],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130, 133) : [1.0, 3767490.683951531],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 132) : [1.0, 3754164.825282316],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 133) : [1.0, 3754164.825282316],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 125, 126) : [1.0, 3626038.4095525485],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 3604031.5198335308],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 3604031.5198335308],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 85, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 3593204.6759122084],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3521354.9922588156],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 128, 132) : [1.0, 3484079.7013382893],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 128, 133) : [1.0, 3484079.7013382893],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 84, 91, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 3471573.211647501],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 79, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3448995.504610169],
(3, 4, 22, 23, 25, 28, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 116, 119, 121, 124, 126, 132) : [1.0, 3427068.1904053106],
(3, 4, 22, 23, 25, 28, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 116, 119, 121, 124, 126, 133) : [1.0, 3427068.1904053106],
(3, 4, 12, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 3379334.833084794],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 3335003.139195982],
(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 3186903.53857391],
(3, 4, 10, 13, 21, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 103, 114, 124, 125, 126, 127, 131) : [1.0, 3075772.9146429505],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126, 129, 132) : [1.0, 3026240.111486455],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126, 129, 133) : [1.0, 3026240.111486455],
(3, 4, 22, 23, 25, 28, 32, 44, 57, 61, 67, 71, 84, 92, 93, 95, 97, 101, 108, 114, 116, 119, 121, 124, 126) : [1.0, 3019872.3526116735],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 88, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 2946029.750944352],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 125, 126, 127) : [1.0, 2929526.146271555],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 114, 115, 119, 124, 126, 127, 130) : [1.0, 2910070.010930305],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2886548.5714747184],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 2850485.6492837854],
(3, 4, 12, 22, 23, 25, 27, 32, 44, 48, 57, 59, 61, 67, 71, 84, 91, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 2815470.4187521706],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 2810644.984650288],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2802907.273600651],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 2765612.7594395555],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 2765612.7594395555],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130) : [1.0, 2761298.8935312848],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 82, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 2732958.089592478],
