(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 75, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 12263.527577980798],
(10, 13, 14, 18, 25, 38, 57, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 121, 125, 129, 131) : [1.0, 12245.430109435574],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 12163.552069495463],
(10, 13, 14, 18, 21, 25, 38, 59, 67, 84, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131, 132) : [1.0, 12074.292326146788],
(10, 13, 14, 18, 21, 25, 38, 59, 67, 84, 85, 89, 97, 100, 101, 103, 120, 121, 125, 129, 131, 133) : [1.0, 12074.292326146788],
(3, 4, 21, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 121, 123, 124, 126) : [1.0, 11727.08225325325],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 114, 119, 120, 123, 125, 126, 129, 131, 132) : [1.0, 11650.004672385667],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 114, 119, 120, 123, 125, 126, 129, 131, 133) : [1.0, 11650.004672385667],
(10, 13, 14, 18, 25, 38, 67, 73, 79, 84, 85, 89, 97, 100, 101, 103, 120, 123, 125, 128, 129, 131) : [1.0, 11625.361416195452],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 127, 132) : [1.0, 11579.311621449926],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 127, 133) : [1.0, 11579.311621449926],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 72, 84, 93, 97, 100, 101, 114, 119, 124, 126, 127) : [1.0, 11502.747146387672],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 82, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 11358.041482891897],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 11354.13681562826],
(3, 4, 19, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 11300.191443376585],
(10, 13, 14, 18, 25, 38, 67, 73, 79, 84, 85, 89, 97, 100, 101, 103, 119, 120, 123, 125, 129, 131) : [1.0, 11296.402649447939],
(3, 4, 18, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 11278.594923121025],
(3, 4, 14, 22, 23, 25, 32, 36, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 119, 124, 126, 127) : [1.0, 11267.41849306717],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 11265.56547330111],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 119, 124, 126, 127, 132) : [1.0, 11130.036291451817],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 119, 124, 126, 127, 133) : [1.0, 11130.036291451817],
(3, 4, 22, 23, 25, 32, 57, 67, 71, 82, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127, 129, 131) : [1.0, 10955.585220448193],
(10, 13, 14, 18, 21, 25, 32, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 132) : [1.0, 10812.053083979992],
(10, 13, 14, 18, 21, 25, 32, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 133) : [1.0, 10812.053083979992],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127) : [1.0, 10664.735870714856],
(3, 4, 13, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 123, 124, 126, 131) : [1.0, 10453.597630371625],
(3, 4, 10, 13, 21, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 10390.15500961648],
(9, 10, 13, 14, 18, 21, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 115, 120, 125, 129, 131) : [1.0, 10380.904444565624],
(3, 4, 10, 13, 22, 23, 32, 48, 57, 59, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 10375.361668491963],
(10, 13, 14, 18, 25, 38, 57, 67, 84, 85, 89, 91, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131) : [1.0, 10303.202016141126],
(10, 13, 14, 18, 25, 38, 48, 67, 82, 84, 85, 89, 97, 101, 103, 114, 115, 120, 125, 129, 131, 132) : [1.0, 10167.646716271183],
(10, 13, 14, 18, 25, 38, 48, 67, 82, 84, 85, 89, 97, 101, 103, 114, 115, 120, 125, 129, 131, 133) : [1.0, 10167.646716271183],
(1, 10, 13, 14, 18, 25, 38, 67, 82, 84, 85, 89, 97, 100, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 10122.26828809553],
(10, 13, 14, 18, 23, 25, 38, 67, 78, 85, 89, 91, 97, 101, 103, 120, 121, 123, 125, 126, 129, 132) : [1.0, 10120.490423625966],
(10, 13, 14, 18, 23, 25, 38, 67, 78, 85, 89, 91, 97, 101, 103, 120, 121, 123, 125, 126, 129, 133) : [1.0, 10120.490423625966],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 121, 123, 124, 126) : [1.0, 10070.831325340241],
(10, 13, 14, 18, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 114, 115, 120, 125, 129, 131, 132, 133) : [1.0, 10060.97457119254],
(3, 4, 13, 22, 23, 32, 48, 50, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 9940.581531123556],
(3, 4, 13, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 115, 124, 126, 131) : [1.0, 9881.83738122708],
(10, 13, 14, 18, 19, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 131, 132) : [1.0, 9765.585496585796],
(10, 13, 14, 18, 19, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 114, 120, 125, 129, 131, 133) : [1.0, 9765.585496585796],
(10, 13, 14, 18, 21, 25, 38, 59, 67, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 132, 133) : [1.0, 9671.2677224528],
(3, 4, 22, 23, 25, 32, 36, 57, 61, 67, 71, 79, 84, 93, 97, 101, 110, 114, 119, 124, 126, 129) : [1.0, 9622.115877538929],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 9576.313104806271],
(10, 13, 14, 18, 25, 36, 38, 67, 71, 84, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129, 131, 132) : [1.0, 9528.217832998196],
(10, 13, 14, 18, 25, 36, 38, 67, 71, 84, 85, 89, 97, 100, 101, 103, 119, 120, 125, 129, 131, 133) : [1.0, 9528.217832998196],
(1, 3, 4, 10, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 9415.243351422512],
(0, 10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131) : [1.0, 9356.023068772129],
(1, 10, 13, 14, 18, 21, 25, 38, 67, 71, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131) : [1.0, 9305.080452913404],
(7, 10, 13, 14, 18, 25, 38, 61, 67, 84, 85, 88, 89, 97, 101, 103, 119, 120, 125, 129, 130, 131) : [1.0, 9224.730402303649],
(10, 13, 14, 18, 25, 28, 38, 67, 73, 78, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 132) : [1.0, 9097.92443530189],
(10, 13, 14, 18, 25, 28, 38, 67, 73, 78, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131, 133) : [1.0, 9097.92443530189],
(10, 13, 14, 18, 21, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 115, 120, 125, 129, 131, 132) : [1.0, 9076.685696876788],
(10, 13, 14, 18, 21, 25, 36, 38, 67, 84, 85, 89, 97, 100, 101, 103, 115, 120, 125, 129, 131, 133) : [1.0, 9076.685696876788],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 9069.297885363245],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 82, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 8959.664487175842],
(10, 13, 14, 18, 21, 25, 38, 48, 67, 84, 85, 89, 97, 101, 103, 114, 120, 125, 129, 131, 132, 133) : [1.0, 8922.601484251736],
(1, 10, 13, 14, 18, 25, 38, 44, 57, 67, 73, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131) : [1.0, 8904.471111172614],
(10, 13, 14, 18, 25, 29, 38, 57, 61, 67, 84, 85, 89, 97, 101, 103, 108, 119, 120, 125, 129, 131) : [1.0, 8836.393686024678],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 82, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131, 132) : [1.0, 8739.677889124188],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 82, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131, 133) : [1.0, 8739.677889124188],
(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 8712.701300710656],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 95, 97, 101, 103, 120, 121, 123, 125, 129, 132, 133) : [1.0, 8663.088952069247],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 130, 131, 132) : [1.0, 8653.514962405223],
(10, 13, 14, 18, 25, 38, 67, 78, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 130, 131, 133) : [1.0, 8653.514962405223],
(0, 10, 13, 14, 18, 25, 36, 38, 44, 48, 67, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 8629.888465132275],
(3, 4, 18, 22, 23, 25, 32, 36, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 123, 124, 126, 129) : [1.0, 8614.060739356688],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 79, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 8540.79178901535],
(10, 13, 14, 18, 25, 38, 67, 78, 82, 85, 89, 97, 101, 103, 120, 121, 123, 125, 127, 129, 132, 133) : [1.0, 8530.348026805721],
