D:\数据\202112114\ZS1E-TJ-000105.D Tue Dec 14 14:29:14 2021
Start of data points
0.09770,28105
0.10703,29254
0.11637,27913
0.12572,28326
0.13505,28237
0.14438,30327
0.15373,26783
0.16307,29113
0.17242,29147
0.18175,27494
0.19108,27539
0.20043,27128
0.20977,27812
0.21910,27439
0.22845,27681
0.23778,28705
0.24712,27289
0.25647,27325
0.26580,26877
0.27513,27077
0.28448,27325
0.29382,27271
0.30315,26552
0.31250,27569
0.32183,28429
0.33117,27515
0.34052,26316
0.34985,27056
0.35920,27783
0.36853,26463
0.37787,27399
0.38722,26275
0.39655,22879
0.40588,18821
0.41523,16294
0.42457,10405
0.43390,6227
0.44325,6207
0.45258,5956
0.46192,6138
0.47127,6338
0.48060,5262
0.48993,6184
0.49928,5266
0.50862,4964
0.51795,5952
0.52730,5188
0.53663,5405
0.54598,5891
0.55532,4617
0.56465,5355
0.57400,4960
0.58333,5544
0.59267,5029
0.60202,4527
0.61135,5339
0.62068,5141
0.63003,5100
0.63937,4739
0.64870,4943
0.65805,5195
0.66738,5163
0.67672,5300
0.68607,4866
0.69540,5301
0.70473,4136
0.71408,5218
0.72342,4981
0.73277,4450
0.74210,5151
0.75143,4777
0.76078,4936
0.77012,4471
0.77945,5483
0.78880,4502
0.79813,4965
0.80747,4152
0.81682,4588
0.82615,4408
0.83548,3791
0.84483,5025
0.85417,4696
0.86350,4700
0.87285,4531
0.88218,5124
0.89153,4790
0.90087,5011
0.91020,4529
0.91955,4795
0.92888,4550
0.93822,4658
0.94757,4998
0.95690,4979
0.96623,4884
0.97558,4751
0.98492,4537
0.99425,4987
1.00360,4810
1.01293,4661
1.02227,4262
1.03162,4709
1.04095,5009
1.05028,5084
1.05963,4083
1.06897,4193
1.07832,4914
1.08765,4826
1.09698,4338
1.10633,4210
1.11567,4388
1.12500,4934
1.13435,4739
1.14368,4813
1.15302,3812
1.16237,4466
1.17170,4052
1.18103,4434
1.19038,4327
1.19972,4617
1.20905,4843
1.21840,4244
1.22773,4964
1.23707,4078
1.24642,4345
1.25575,4094
1.26510,4162
1.27443,4401
1.28377,3770
1.29312,4365
1.30245,4532
1.31178,4367
1.32113,4293
1.33047,4629
1.33980,4480
1.34915,4321
1.35848,4143
1.36782,4579
1.37717,4430
1.38650,4693
1.39583,4296
1.40518,4641
1.41452,4633
1.42385,4708
1.43320,4057
1.44253,4306
1.45188,4089
1.46122,4228
1.47055,4490
1.47990,3816
1.48923,4465
1.49857,4611
1.50792,4142
1.51725,4318
1.52658,4185
1.53593,4433
1.54527,3944
1.55460,4369
1.56395,4746
1.57328,4565
1.58262,6215
1.59197,12720
1.60130,20207
1.61065,26414
1.61998,32996
1.62932,46388
1.63867,58467
1.64800,62162
1.65733,57703
1.66668,48169
1.67602,41756
1.68535,36115
1.69470,28812
1.70403,21465
1.71337,20330
1.72272,23373
1.73205,24940
1.74138,29473
1.75073,35276
1.76007,36868
1.76940,39325
1.77875,40705
1.78808,39354
1.79743,38807
1.80677,38570
1.81610,38575
1.82545,37540
1.83478,37049
1.84412,36145
1.85347,35497
1.86280,36373
1.87213,41927
1.88148,59121
1.89082,95260
1.90015,139330
1.90950,166723
1.91883,208036
1.92817,379385
1.93752,759979
1.94685,1346165
1.95618,1838403
1.96553,1843281
1.97487,1510232
1.98422,1100289
1.99355,786153
2.00288,605770
2.01223,517680
2.02157,468258
2.03090,397784
2.04025,304008
2.04958,220530
2.05892,160994
2.06827,127434
2.07760,102164
2.08693,86608
2.09628,74119
2.10562,65557
2.11495,66307
2.12430,72479
2.13363,95809
2.14297,146535
2.15232,162832
2.16165,135450
2.17100,108397
2.18033,104290
2.18967,154237
2.19902,211112
2.20835,167966
2.21768,110359
2.22703,93806
2.23637,116527
2.24570,175694
2.25505,657961
2.26438,2456857
2.27372,3161868
2.28307,2459133
2.29240,1529228
2.30173,990182
2.31108,1713389
2.32042,4629919
2.32975,5728693
2.33910,3604709
2.34843,1626127
2.35778,707369
2.36712,349623
2.37645,225847
2.38580,189101
2.39513,162821
2.40447,136964
2.41382,122111
2.42315,114522
2.43248,101820
2.44183,94363
2.45117,84000
2.46050,81149
2.46985,105361
2.47918,146975
2.48852,148055
2.49787,117846
2.50720,92996
2.51655,76376
2.52588,67400
2.53522,65337
2.54457,66127
2.55390,72636
2.56323,88112
2.57258,970555
